regulation_up_ba,stage_id,timepoint,regulation_up_mw
CAISO,1,20300209,963
CAISO,1,20300210,999
CAISO,1,20300211,1121
CAISO,1,20300212,976
CAISO,1,20300213,980
CAISO,1,20300214,1252
CAISO,1,20300215,1405
CAISO,1,20300216,1451
CAISO,1,20300217,1386
CAISO,1,20300218,294
CAISO,1,20300219,220
CAISO,1,20300220,217
CAISO,1,20300221,215
CAISO,1,20300222,216
CAISO,1,20300223,208
CAISO,1,20300224,200
CAISO,1,20300301,204
CAISO,1,20300302,200
CAISO,1,20300303,198
CAISO,1,20300304,184
CAISO,1,20300305,186
CAISO,1,20300306,190
CAISO,1,20300307,198
CAISO,1,20300308,276
CAISO,1,20300309,963
CAISO,1,20300310,1006
CAISO,1,20300311,987
CAISO,1,20300312,1012
CAISO,1,20300313,815
CAISO,1,20300314,1252
CAISO,1,20300315,1406
CAISO,1,20300316,1451
CAISO,1,20300317,1388
CAISO,1,20300318,300
CAISO,1,20300319,232
CAISO,1,20300320,230
CAISO,1,20300321,229
CAISO,1,20300322,230
CAISO,1,20300323,221
CAISO,1,20300324,213
CAISO,1,20300401,156
CAISO,1,20300402,150
CAISO,1,20300403,148
CAISO,1,20300404,146
CAISO,1,20300405,147
CAISO,1,20300406,154
CAISO,1,20300407,688
CAISO,1,20300408,1128
CAISO,1,20300409,1171
CAISO,1,20300410,1697
CAISO,1,20300411,1015
CAISO,1,20300412,1142
CAISO,1,20300413,1026
CAISO,1,20300414,1452
CAISO,1,20300415,1680
CAISO,1,20300416,1529
CAISO,1,20300417,1471
CAISO,1,20300418,1211
CAISO,1,20300419,296
CAISO,1,20300420,191
CAISO,1,20300421,223
CAISO,1,20300422,217
CAISO,1,20300423,174
CAISO,1,20300424,163
CAISO,1,20300501,217
CAISO,1,20300502,215
CAISO,1,20300503,200
CAISO,1,20300504,200
CAISO,1,20300505,205
CAISO,1,20300506,203
CAISO,1,20300507,700
CAISO,1,20300508,1135
CAISO,1,20300509,1178
CAISO,1,20300510,1701
CAISO,1,20300511,1324
CAISO,1,20300512,1419
CAISO,1,20300513,1432
CAISO,1,20300514,1458
CAISO,1,20300515,1685
CAISO,1,20300516,1536
CAISO,1,20300517,1479
CAISO,1,20300518,1221
CAISO,1,20300519,359
CAISO,1,20300520,279
CAISO,1,20300521,278
CAISO,1,20300522,272
CAISO,1,20300523,265
CAISO,1,20300524,261
CAISO,1,20300601,202
CAISO,1,20300602,200
CAISO,1,20300603,199
CAISO,1,20300604,254
CAISO,1,20300605,257
CAISO,1,20300606,224
CAISO,1,20300607,702
CAISO,1,20300608,1136
CAISO,1,20300609,1180
CAISO,1,20300610,1095
CAISO,1,20300611,1021
CAISO,1,20300612,1150
CAISO,1,20300613,1035
CAISO,1,20300614,1009
CAISO,1,20300615,1685
CAISO,1,20300616,1536
CAISO,1,20300617,1479
CAISO,1,20300618,1220
CAISO,1,20300619,329
CAISO,1,20300620,243
CAISO,1,20300621,243
CAISO,1,20300622,235
CAISO,1,20300623,214
CAISO,1,20300624,208
CAISO,1,20300701,174
CAISO,1,20300702,201
CAISO,1,20300703,199
CAISO,1,20300704,199
CAISO,1,20300705,199
CAISO,1,20300706,201
CAISO,1,20300707,715
CAISO,1,20300708,1144
CAISO,1,20300709,1179
CAISO,1,20300710,1702
CAISO,1,20300711,1324
CAISO,1,20300712,1149
CAISO,1,20300713,1042
CAISO,1,20300714,1464
CAISO,1,20300715,1683
CAISO,1,20300716,1532
CAISO,1,20300717,1475
CAISO,1,20300718,1215
CAISO,1,20300719,291
CAISO,1,20300720,190
CAISO,1,20300721,222
CAISO,1,20300722,188
CAISO,1,20300723,211
CAISO,1,20300724,206
CAISO,1,20300801,258
CAISO,1,20300802,202
CAISO,1,20300803,200
CAISO,1,20300804,200
CAISO,1,20300805,200
CAISO,1,20300806,200
CAISO,1,20300807,697
CAISO,1,20300808,1133
CAISO,1,20300809,1177
CAISO,1,20300810,1700
CAISO,1,20300811,1318
CAISO,1,20300812,1414
CAISO,1,20300813,1425
CAISO,1,20300814,1452
CAISO,1,20300815,1679
CAISO,1,20300816,1528
CAISO,1,20300817,1475
CAISO,1,20300818,1216
CAISO,1,20300819,313
CAISO,1,20300820,196
CAISO,1,20300821,198
CAISO,1,20300822,219
CAISO,1,20300823,211
CAISO,1,20300824,207
CAISO,1,20300901,259
CAISO,1,20300902,256
CAISO,1,20300903,255
CAISO,1,20300904,255
CAISO,1,20300905,255
CAISO,1,20300906,255
CAISO,1,20300907,1383
CAISO,1,20300908,1100
CAISO,1,20300909,954
CAISO,1,20300910,1094
CAISO,1,20300911,1019
CAISO,1,20300912,1146
CAISO,1,20300913,1029
CAISO,1,20300914,1003
CAISO,1,20300915,1505
CAISO,1,20300916,1181
CAISO,1,20300917,1415
CAISO,1,20300918,1218
CAISO,1,20300919,348
CAISO,1,20300920,270
CAISO,1,20300921,273
CAISO,1,20300922,270
CAISO,1,20300923,264
CAISO,1,20300924,259
CAISO,1,20301001,217
CAISO,1,20301002,215
CAISO,1,20301003,200
CAISO,1,20301004,201
CAISO,1,20301005,206
CAISO,1,20301006,1306
CAISO,1,20301007,1374
CAISO,1,20301008,1089
CAISO,1,20301009,952
CAISO,1,20301010,1090
CAISO,1,20301011,1017
CAISO,1,20301012,1144
CAISO,1,20301013,1028
CAISO,1,20301014,1003
CAISO,1,20301015,1508
CAISO,1,20301016,1185
CAISO,1,20301017,1417
CAISO,1,20301018,924
CAISO,1,20301019,247
CAISO,1,20301020,286
CAISO,1,20301021,251
CAISO,1,20301022,241
CAISO,1,20301023,232
CAISO,1,20301024,224
CAISO,1,20301101,222
CAISO,1,20301102,205
CAISO,1,20301103,203
CAISO,1,20301104,202
CAISO,1,20301105,203
CAISO,1,20301106,977
CAISO,1,20301107,312
CAISO,1,20301108,465
CAISO,1,20301109,890
CAISO,1,20301110,915
CAISO,1,20301111,648
CAISO,1,20301112,740
CAISO,1,20301113,835
CAISO,1,20301114,636
CAISO,1,20301115,754
CAISO,1,20301116,665
CAISO,1,20301117,690
CAISO,1,20301118,1200
CAISO,1,20301119,514
CAISO,1,20301120,230
CAISO,1,20301121,232
CAISO,1,20301122,275
CAISO,1,20301123,269
CAISO,1,20301124,264
CAISO,1,20301201,219
CAISO,1,20301202,213
CAISO,1,20301203,261
CAISO,1,20301204,260
CAISO,1,20301205,261
CAISO,1,20301206,993
CAISO,1,20301207,714
CAISO,1,20301208,585
CAISO,1,20301209,577
CAISO,1,20301210,627
CAISO,1,20301211,685
CAISO,1,20301212,773
CAISO,1,20301213,843
CAISO,1,20301214,646
CAISO,1,20301215,759
CAISO,1,20301216,667
CAISO,1,20301217,668
CAISO,1,20301218,710
CAISO,1,20301219,328
CAISO,1,20301220,211
CAISO,1,20301221,214
CAISO,1,20301222,204
CAISO,1,20301223,196
CAISO,1,20301224,216
CAISO,1,20301301,218
CAISO,1,20301302,265
CAISO,1,20301303,263
CAISO,1,20301304,263
CAISO,1,20301305,227
CAISO,1,20301306,231
CAISO,1,20301307,334
CAISO,1,20301308,587
CAISO,1,20301309,575
CAISO,1,20301310,626
CAISO,1,20301311,669
CAISO,1,20301312,759
CAISO,1,20301313,845
CAISO,1,20301314,654
CAISO,1,20301315,766
CAISO,1,20301316,678
CAISO,1,20301317,702
CAISO,1,20301318,741
CAISO,1,20301319,391
CAISO,1,20301320,255
CAISO,1,20301321,299
CAISO,1,20301322,289
CAISO,1,20301323,280
CAISO,1,20301324,274
CAISO,1,20301401,266
CAISO,1,20301402,263
CAISO,1,20301403,262
CAISO,1,20301404,262
CAISO,1,20301405,226
CAISO,1,20301406,230
CAISO,1,20301407,332
CAISO,1,20301408,586
CAISO,1,20301409,578
CAISO,1,20301410,624
CAISO,1,20301411,667
CAISO,1,20301412,757
CAISO,1,20301413,845
CAISO,1,20301414,650
CAISO,1,20301415,763
CAISO,1,20301416,674
CAISO,1,20301417,698
CAISO,1,20301418,738
CAISO,1,20301419,522
CAISO,1,20301420,249
CAISO,1,20301421,248
CAISO,1,20301422,239
CAISO,1,20301423,277
CAISO,1,20301424,270
CAISO,1,20301501,228
CAISO,1,20301502,221
CAISO,1,20301503,205
CAISO,1,20301504,203
CAISO,1,20301505,202
CAISO,1,20301506,200
CAISO,1,20301507,376
CAISO,1,20301508,1486
CAISO,1,20301509,761
CAISO,1,20301510,804
CAISO,1,20301511,690
CAISO,1,20301512,685
CAISO,1,20301513,714
CAISO,1,20301514,959
CAISO,1,20301515,623
CAISO,1,20301516,747
CAISO,1,20301517,884
CAISO,1,20301518,843
CAISO,1,20301519,273
CAISO,1,20301520,274
CAISO,1,20301521,271
CAISO,1,20301522,258
CAISO,1,20301523,246
CAISO,1,20301524,234
CAISO,1,20301601,158
CAISO,1,20301602,154
CAISO,1,20301603,151
CAISO,1,20301604,152
CAISO,1,20301605,158
CAISO,1,20301606,169
CAISO,1,20301607,174
CAISO,1,20301608,1486
CAISO,1,20301609,759
CAISO,1,20301610,800
CAISO,1,20301611,683
CAISO,1,20301612,674
CAISO,1,20301613,703
CAISO,1,20301614,949
CAISO,1,20301615,607
CAISO,1,20301616,733
CAISO,1,20301617,1405
CAISO,1,20301618,823
CAISO,1,20301619,201
CAISO,1,20301620,201
CAISO,1,20301621,200
CAISO,1,20301622,186
CAISO,1,20301623,174
CAISO,1,20301624,166
CAISO,1,20301701,195
CAISO,1,20301702,191
CAISO,1,20301703,188
CAISO,1,20301704,187
CAISO,1,20301705,188
CAISO,1,20301706,193
CAISO,1,20301707,203
CAISO,1,20301708,726
CAISO,1,20301709,788
CAISO,1,20301710,977
CAISO,1,20301711,986
CAISO,1,20301712,879
CAISO,1,20301713,1060
CAISO,1,20301714,1163
CAISO,1,20301715,1365
CAISO,1,20301716,1433
CAISO,1,20301717,1418
CAISO,1,20301718,848
CAISO,1,20301719,284
CAISO,1,20301720,246
CAISO,1,20301721,233
CAISO,1,20301722,233
CAISO,1,20301723,224
CAISO,1,20301724,203
CAISO,1,20301801,208
CAISO,1,20301802,205
CAISO,1,20301803,203
CAISO,1,20301804,202
CAISO,1,20301805,203
CAISO,1,20301806,208
CAISO,1,20301807,216
CAISO,1,20301808,291
CAISO,1,20301809,967
CAISO,1,20301810,1022
CAISO,1,20301811,1141
CAISO,1,20301812,999
CAISO,1,20301813,997
CAISO,1,20301814,1257
CAISO,1,20301815,1410
CAISO,1,20301816,1455
CAISO,1,20301817,1391
CAISO,1,20301818,311
CAISO,1,20301819,247
CAISO,1,20301820,245
CAISO,1,20301821,244
CAISO,1,20301822,245
CAISO,1,20301823,236
CAISO,1,20301824,229
CAISO,1,20301901,193
CAISO,1,20301902,190
CAISO,1,20301903,189
CAISO,1,20301904,190
CAISO,1,20301905,194
CAISO,1,20301906,201
CAISO,1,20301907,699
CAISO,1,20301908,1134
CAISO,1,20301909,1177
CAISO,1,20301910,1094
CAISO,1,20301911,1021
CAISO,1,20301912,1147
CAISO,1,20301913,1034
CAISO,1,20301914,1011
CAISO,1,20301915,1515
CAISO,1,20301916,1183
CAISO,1,20301917,1476
CAISO,1,20301918,1217
CAISO,1,20301919,317
CAISO,1,20301920,275
CAISO,1,20301921,277
CAISO,1,20301922,273
CAISO,1,20301923,267
CAISO,1,20301924,262
CAISO,1,20302001,209
CAISO,1,20302002,206
CAISO,1,20302003,205
CAISO,1,20302004,206
CAISO,1,20302005,210
CAISO,1,20302006,214
CAISO,1,20302007,720
CAISO,1,20302008,1103
CAISO,1,20302009,957
CAISO,1,20302010,1100
CAISO,1,20302011,1027
CAISO,1,20302012,1153
CAISO,1,20302013,1037
CAISO,1,20302014,1022
CAISO,1,20302015,1516
CAISO,1,20302016,1194
CAISO,1,20302017,1415
CAISO,1,20302018,1219
CAISO,1,20302019,302
CAISO,1,20302020,206
CAISO,1,20302021,207
CAISO,1,20302022,198
CAISO,1,20302023,188
CAISO,1,20302024,182
CAISO,1,20302101,217
CAISO,1,20302102,213
CAISO,1,20302103,211
CAISO,1,20302104,212
CAISO,1,20302105,267
CAISO,1,20302106,269
CAISO,1,20302107,1379
CAISO,1,20302108,1094
CAISO,1,20302109,956
CAISO,1,20302110,1100
CAISO,1,20302111,1028
CAISO,1,20302112,1155
CAISO,1,20302113,1041
CAISO,1,20302114,1020
CAISO,1,20302115,1517
CAISO,1,20302116,1205
CAISO,1,20302117,1432
CAISO,1,20302118,1227
CAISO,1,20302119,344
CAISO,1,20302120,259
CAISO,1,20302121,256
CAISO,1,20302122,242
CAISO,1,20302123,231
CAISO,1,20302124,223
CAISO,1,20302201,175
CAISO,1,20302202,172
CAISO,1,20302203,171
CAISO,1,20302204,203
CAISO,1,20302205,207
CAISO,1,20302206,981
CAISO,1,20302207,729
CAISO,1,20302208,587
CAISO,1,20302209,578
CAISO,1,20302210,628
CAISO,1,20302211,670
CAISO,1,20302212,759
CAISO,1,20302213,856
CAISO,1,20302214,663
CAISO,1,20302215,757
CAISO,1,20302216,664
CAISO,1,20302217,665
CAISO,1,20302218,707
CAISO,1,20302219,504
CAISO,1,20302220,208
CAISO,1,20302221,208
CAISO,1,20302222,198
CAISO,1,20302223,189
CAISO,1,20302224,184
CAISO,1,20302301,268
CAISO,1,20302302,265
CAISO,1,20302303,222
CAISO,1,20302304,220
CAISO,1,20302305,207
CAISO,1,20302306,205
CAISO,1,20302307,314
CAISO,1,20302308,467
CAISO,1,20302309,555
CAISO,1,20302310,607
CAISO,1,20302311,652
CAISO,1,20302312,745
CAISO,1,20302313,832
CAISO,1,20302314,644
CAISO,1,20302315,759
CAISO,1,20302316,667
CAISO,1,20302317,681
CAISO,1,20302318,1194
CAISO,1,20302319,529
CAISO,1,20302320,260
CAISO,1,20302321,259
CAISO,1,20302322,249
CAISO,1,20302323,228
CAISO,1,20302324,220
CAISO,1,20302401,154
CAISO,1,20302402,150
CAISO,1,20302403,148
CAISO,1,20302404,149
CAISO,1,20302405,154
CAISO,1,20302406,163
CAISO,1,20302407,169
CAISO,1,20302408,716
CAISO,1,20302409,757
CAISO,1,20302410,798
CAISO,1,20302411,680
CAISO,1,20302412,671
CAISO,1,20302413,699
CAISO,1,20302414,947
CAISO,1,20302415,1359
CAISO,1,20302416,1427
CAISO,1,20302417,1404
CAISO,1,20302418,823
CAISO,1,20302419,195
CAISO,1,20302420,192
CAISO,1,20302421,189
CAISO,1,20302422,178
CAISO,1,20302423,167
CAISO,1,20302424,158
CAISO,1,20302501,261
CAISO,1,20302502,217
CAISO,1,20302503,201
CAISO,1,20302504,200
CAISO,1,20302505,189
CAISO,1,20302506,193
CAISO,1,20302507,198
CAISO,1,20302508,725
CAISO,1,20302509,779
CAISO,1,20302510,796
CAISO,1,20302511,677
CAISO,1,20302512,668
CAISO,1,20302513,695
CAISO,1,20302514,943
CAISO,1,20302515,1356
CAISO,1,20302516,1425
CAISO,1,20302517,1402
CAISO,1,20302518,821
CAISO,1,20302519,186
CAISO,1,20302520,184
CAISO,1,20302521,181
CAISO,1,20302522,181
CAISO,1,20302523,172
CAISO,1,20302524,165
CAISO,1,20302601,201
CAISO,1,20302602,195
CAISO,1,20302603,192
CAISO,1,20302604,190
CAISO,1,20302605,189
CAISO,1,20302606,190
CAISO,1,20302607,192
CAISO,1,20302608,270
CAISO,1,20302609,955
CAISO,1,20302610,998
CAISO,1,20302611,1120
CAISO,1,20302612,974
CAISO,1,20302613,804
CAISO,1,20302614,1245
CAISO,1,20302615,1399
CAISO,1,20302616,1445
CAISO,1,20302617,1381
CAISO,1,20302618,268
CAISO,1,20302619,183
CAISO,1,20302620,181
CAISO,1,20302621,182
CAISO,1,20302622,185
CAISO,1,20302623,179
CAISO,1,20302624,171
CAISO,1,20302701,200
CAISO,1,20302702,195
CAISO,1,20302703,191
CAISO,1,20302704,190
CAISO,1,20302705,191
CAISO,1,20302706,196
CAISO,1,20302707,204
CAISO,1,20302708,282
CAISO,1,20302709,958
CAISO,1,20302710,1000
CAISO,1,20302711,1122
CAISO,1,20302712,983
CAISO,1,20302713,981
CAISO,1,20302714,1252
CAISO,1,20302715,1406
CAISO,1,20302716,1451
CAISO,1,20302717,1387
CAISO,1,20302718,296
CAISO,1,20302719,223
CAISO,1,20302720,221
CAISO,1,20302721,220
CAISO,1,20302722,221
CAISO,1,20302723,211
CAISO,1,20302724,204
CAISO,1,20302801,157
CAISO,1,20302802,152
CAISO,1,20302803,148
CAISO,1,20302804,186
CAISO,1,20302805,187
CAISO,1,20302806,191
CAISO,1,20302807,199
CAISO,1,20302808,278
CAISO,1,20302809,964
CAISO,1,20302810,1000
CAISO,1,20302811,1122
CAISO,1,20302812,977
CAISO,1,20302813,975
CAISO,1,20302814,1248
CAISO,1,20302815,1402
CAISO,1,20302816,1447
CAISO,1,20302817,1383
CAISO,1,20302818,272
CAISO,1,20302819,189
CAISO,1,20302820,186
CAISO,1,20302821,183
CAISO,1,20302822,184
CAISO,1,20302823,173
CAISO,1,20302824,164
CAISO,1,20302901,258
CAISO,1,20302902,256
CAISO,1,20302903,255
CAISO,1,20302904,214
CAISO,1,20302905,218
CAISO,1,20302906,265
CAISO,1,20302907,720
CAISO,1,20302908,1139
CAISO,1,20302909,1182
CAISO,1,20302910,1099
CAISO,1,20302911,1026
CAISO,1,20302912,1152
CAISO,1,20302913,1036
CAISO,1,20302914,1011
CAISO,1,20302915,1509
CAISO,1,20302916,1185
CAISO,1,20302917,1416
CAISO,1,20302918,1220
CAISO,1,20302919,319
CAISO,1,20302920,227
CAISO,1,20302921,226
CAISO,1,20302922,220
CAISO,1,20302923,212
CAISO,1,20302924,207
CAISO,1,20303001,205
CAISO,1,20303002,203
CAISO,1,20303003,201
CAISO,1,20303004,188
CAISO,1,20303005,189
CAISO,1,20303006,189
CAISO,1,20303007,694
CAISO,1,20303008,1080
CAISO,1,20303009,941
CAISO,1,20303010,1085
CAISO,1,20303011,1011
CAISO,1,20303012,1139
CAISO,1,20303013,1022
CAISO,1,20303014,996
CAISO,1,20303015,1499
CAISO,1,20303016,1173
CAISO,1,20303017,1406
CAISO,1,20303018,1208
CAISO,1,20303019,280
CAISO,1,20303020,170
CAISO,1,20303021,175
CAISO,1,20303022,170
CAISO,1,20303023,163
CAISO,1,20303024,156
CAISO,1,20303101,204
CAISO,1,20303102,189
CAISO,1,20303103,186
CAISO,1,20303104,187
CAISO,1,20303105,154
CAISO,1,20303106,161
CAISO,1,20303107,688
CAISO,1,20303108,1082
CAISO,1,20303109,943
CAISO,1,20303110,1088
CAISO,1,20303111,1014
CAISO,1,20303112,1141
CAISO,1,20303113,1025
CAISO,1,20303114,999
CAISO,1,20303115,1505
CAISO,1,20303116,1180
CAISO,1,20303117,1412
CAISO,1,20303118,1217
CAISO,1,20303119,323
CAISO,1,20303120,236
CAISO,1,20303121,238
CAISO,1,20303122,219
CAISO,1,20303123,213
CAISO,1,20303124,195
CAISO,1,20303201,260
CAISO,1,20303202,258
CAISO,1,20303203,215
CAISO,1,20303204,215
CAISO,1,20303205,219
CAISO,1,20303206,224
CAISO,1,20303207,702
CAISO,1,20303208,1136
CAISO,1,20303209,1179
CAISO,1,20303210,1096
CAISO,1,20303211,1023
CAISO,1,20303212,1152
CAISO,1,20303213,1036
CAISO,1,20303214,1020
CAISO,1,20303215,1692
CAISO,1,20303216,1193
CAISO,1,20303217,1485
CAISO,1,20303218,1227
CAISO,1,20303219,352
CAISO,1,20303220,225
CAISO,1,20303221,227
CAISO,1,20303222,222
CAISO,1,20303223,215
CAISO,1,20303224,180
CAISO,1,20303301,175
CAISO,1,20303302,203
CAISO,1,20303303,202
CAISO,1,20303304,201
CAISO,1,20303305,255
CAISO,1,20303306,255
CAISO,1,20303307,715
CAISO,1,20303308,1099
CAISO,1,20303309,963
CAISO,1,20303310,1094
CAISO,1,20303311,1020
CAISO,1,20303312,1158
CAISO,1,20303313,1043
CAISO,1,20303314,1018
CAISO,1,20303315,1505
CAISO,1,20303316,1176
CAISO,1,20303317,1409
CAISO,1,20303318,1211
CAISO,1,20303319,291
CAISO,1,20303320,190
CAISO,1,20303321,194
CAISO,1,20303322,189
CAISO,1,20303323,182
CAISO,1,20303324,177
CAISO,1,20303401,175
CAISO,1,20303402,203
CAISO,1,20303403,202
CAISO,1,20303404,201
CAISO,1,20303405,255
CAISO,1,20303406,255
CAISO,1,20303407,715
CAISO,1,20303408,1099
CAISO,1,20303409,963
CAISO,1,20303410,1094
CAISO,1,20303411,1020
CAISO,1,20303412,1158
CAISO,1,20303413,1043
CAISO,1,20303414,1018
CAISO,1,20303415,1505
CAISO,1,20303416,1176
CAISO,1,20303417,1409
CAISO,1,20303418,1211
CAISO,1,20303419,291
CAISO,1,20303420,190
CAISO,1,20303421,194
CAISO,1,20303422,189
CAISO,1,20303423,182
CAISO,1,20303424,177
CAISO,1,20303501,201
CAISO,1,20303502,196
CAISO,1,20303503,194
CAISO,1,20303504,195
CAISO,1,20303505,162
CAISO,1,20303506,168
CAISO,1,20303507,701
CAISO,1,20303508,570
CAISO,1,20303509,561
CAISO,1,20303510,612
CAISO,1,20303511,656
CAISO,1,20303512,748
CAISO,1,20303513,835
CAISO,1,20303514,647
CAISO,1,20303515,760
CAISO,1,20303516,671
CAISO,1,20303517,681
CAISO,1,20303518,726
CAISO,1,20303519,363
CAISO,1,20303520,260
CAISO,1,20303521,259
CAISO,1,20303522,249
CAISO,1,20303523,226
CAISO,1,20303524,219
CAISO,1,20303601,213
CAISO,1,20303602,197
CAISO,1,20303603,196
CAISO,1,20303604,196
CAISO,1,20303605,201
CAISO,1,20303606,205
CAISO,1,20303607,324
CAISO,1,20303608,461
CAISO,1,20303609,562
CAISO,1,20303610,614
CAISO,1,20303611,658
CAISO,1,20303612,750
CAISO,1,20303613,836
CAISO,1,20303614,639
CAISO,1,20303615,753
CAISO,1,20303616,660
CAISO,1,20303617,679
CAISO,1,20303618,1193
CAISO,1,20303619,525
CAISO,1,20303620,253
CAISO,1,20303621,250
CAISO,1,20303622,239
CAISO,1,20303623,218
CAISO,1,20303624,211
CAISO,1,20303701,152
CAISO,1,20303702,149
CAISO,1,20303703,148
CAISO,1,20303704,187
CAISO,1,20303705,193
CAISO,1,20303706,213
CAISO,1,20303707,217
CAISO,1,20303708,1489
CAISO,1,20303709,765
CAISO,1,20303710,805
CAISO,1,20303711,687
CAISO,1,20303712,678
CAISO,1,20303713,705
CAISO,1,20303714,944
CAISO,1,20303715,598
CAISO,1,20303716,726
CAISO,1,20303717,1402
CAISO,1,20303718,819
CAISO,1,20303719,217
CAISO,1,20303720,217
CAISO,1,20303721,216
CAISO,1,20303722,208
CAISO,1,20303723,212
CAISO,1,20303724,206
CAISO,1,20450101,247
CAISO,1,20450102,240
CAISO,1,20450103,276
CAISO,1,20450104,273
CAISO,1,20450105,172
CAISO,1,20450106,171
CAISO,1,20450107,169
CAISO,1,20450108,367
CAISO,1,20450109,1759
CAISO,1,20450110,1856
CAISO,1,20450111,1806
CAISO,1,20450112,1853
CAISO,1,20450113,1475
CAISO,1,20450114,1927
CAISO,1,20450115,3003
CAISO,1,20450116,2689
CAISO,1,20450117,2567
CAISO,1,20450118,417
CAISO,1,20450119,248
CAISO,1,20450120,246
CAISO,1,20450121,248
CAISO,1,20450122,258
CAISO,1,20450123,252
CAISO,1,20450124,245
CAISO,1,20450201,241
CAISO,1,20450202,236
CAISO,1,20450203,232
CAISO,1,20450204,232
CAISO,1,20450205,229
CAISO,1,20450206,232
CAISO,1,20450207,238
CAISO,1,20450208,402
CAISO,1,20450209,1760
CAISO,1,20450210,1838
CAISO,1,20450211,2069
CAISO,1,20450212,1779
CAISO,1,20450213,1792
CAISO,1,20450214,2310
CAISO,1,20450215,2601
CAISO,1,20450216,2688
CAISO,1,20450217,2566
CAISO,1,20450218,423
CAISO,1,20450219,259
CAISO,1,20450220,257
CAISO,1,20450221,257
CAISO,1,20450222,265
CAISO,1,20450223,258
CAISO,1,20450224,250
CAISO,1,20450301,244
CAISO,1,20450302,255
CAISO,1,20450303,251
CAISO,1,20450304,218
CAISO,1,20450305,218
CAISO,1,20450306,236
CAISO,1,20450307,242
CAISO,1,20450308,403
CAISO,1,20450309,1760
CAISO,1,20450310,1840
CAISO,1,20450311,1804
CAISO,1,20450312,1851
CAISO,1,20450313,1473
CAISO,1,20450314,2429
CAISO,1,20450315,2601
CAISO,1,20450316,2684
CAISO,1,20450317,2566
CAISO,1,20450318,432
CAISO,1,20450319,277
CAISO,1,20450320,275
CAISO,1,20450321,276
CAISO,1,20450322,271
CAISO,1,20450323,263
CAISO,1,20450324,254
CAISO,1,20450401,189
CAISO,1,20450402,183
CAISO,1,20450403,179
CAISO,1,20450404,176
CAISO,1,20450405,177
CAISO,1,20450406,182
CAISO,1,20450407,1247
CAISO,1,20450408,2084
CAISO,1,20450409,2165
CAISO,1,20450410,3156
CAISO,1,20450411,1864
CAISO,1,20450412,2106
CAISO,1,20450413,1885
CAISO,1,20450414,2693
CAISO,1,20450415,3123
CAISO,1,20450416,2839
CAISO,1,20450417,2730
CAISO,1,20450418,2238
CAISO,1,20450419,444
CAISO,1,20450420,217
CAISO,1,20450421,270
CAISO,1,20450422,266
CAISO,1,20450423,209
CAISO,1,20450424,198
CAISO,1,20450501,277
CAISO,1,20450502,274
CAISO,1,20450503,238
CAISO,1,20450504,252
CAISO,1,20450505,256
CAISO,1,20450506,248
CAISO,1,20450507,1251
CAISO,1,20450508,2086
CAISO,1,20450509,2167
CAISO,1,20450510,3157
CAISO,1,20450511,2443
CAISO,1,20450512,2625
CAISO,1,20450513,2646
CAISO,1,20450514,2696
CAISO,1,20450515,3122
CAISO,1,20450516,2842
CAISO,1,20450517,2734
CAISO,1,20450518,2242
CAISO,1,20450519,519
CAISO,1,20450520,348
CAISO,1,20450521,350
CAISO,1,20450522,401
CAISO,1,20450523,397
CAISO,1,20450524,337
CAISO,1,20450601,292
CAISO,1,20450602,254
CAISO,1,20450603,253
CAISO,1,20450604,388
CAISO,1,20450605,330
CAISO,1,20450606,279
CAISO,1,20450607,1246
CAISO,1,20450608,2087
CAISO,1,20450609,2168
CAISO,1,20450610,2003
CAISO,1,20450611,1862
CAISO,1,20450612,2110
CAISO,1,20450613,1888
CAISO,1,20450614,1834
CAISO,1,20450615,3122
CAISO,1,20450616,2841
CAISO,1,20450617,2734
CAISO,1,20450618,2226
CAISO,1,20450619,447
CAISO,1,20450620,254
CAISO,1,20450621,302
CAISO,1,20450622,294
CAISO,1,20450623,254
CAISO,1,20450624,248
CAISO,1,20450701,217
CAISO,1,20450702,290
CAISO,1,20450703,287
CAISO,1,20450704,286
CAISO,1,20450705,286
CAISO,1,20450706,286
CAISO,1,20450707,1298
CAISO,1,20450708,2093
CAISO,1,20450709,2153
CAISO,1,20450710,3148
CAISO,1,20450711,2607
CAISO,1,20450712,2095
CAISO,1,20450713,1896
CAISO,1,20450714,2989
CAISO,1,20450715,3127
CAISO,1,20450716,2850
CAISO,1,20450717,2743
CAISO,1,20450718,2253
CAISO,1,20450719,449
CAISO,1,20450720,225
CAISO,1,20450721,306
CAISO,1,20450722,230
CAISO,1,20450723,298
CAISO,1,20450724,295
CAISO,1,20450801,392
CAISO,1,20450802,256
CAISO,1,20450803,254
CAISO,1,20450804,287
CAISO,1,20450805,287
CAISO,1,20450806,286
CAISO,1,20450807,1255
CAISO,1,20450808,2099
CAISO,1,20450809,2170
CAISO,1,20450810,3159
CAISO,1,20450811,2443
CAISO,1,20450812,2625
CAISO,1,20450813,2887
CAISO,1,20450814,2696
CAISO,1,20450815,3125
CAISO,1,20450816,2833
CAISO,1,20450817,2734
CAISO,1,20450818,2242
CAISO,1,20450819,471
CAISO,1,20450820,201
CAISO,1,20450821,211
CAISO,1,20450822,274
CAISO,1,20450823,266
CAISO,1,20450824,203
CAISO,1,20450901,333
CAISO,1,20450902,330
CAISO,1,20450903,329
