frequency_response_ba,stage_id,timepoint,frequency_response_mw
CAISO,1,20300217,770
CAISO,1,20300218,770
CAISO,1,20300219,770
CAISO,1,20300220,770
CAISO,1,20300221,770
CAISO,1,20300222,770
CAISO,1,20300223,770
CAISO,1,20300224,770
CAISO,1,20300301,770
CAISO,1,20300302,770
CAISO,1,20300303,770
CAISO,1,20300304,770
CAISO,1,20300305,770
CAISO,1,20300306,770
CAISO,1,20300307,770
CAISO,1,20300308,770
CAISO,1,20300309,770
CAISO,1,20300310,770
CAISO,1,20300311,770
CAISO,1,20300312,770
CAISO,1,20300313,770
CAISO,1,20300314,770
CAISO,1,20300315,770
CAISO,1,20300316,770
CAISO,1,20300317,770
CAISO,1,20300318,770
CAISO,1,20300319,770
CAISO,1,20300320,770
CAISO,1,20300321,770
CAISO,1,20300322,770
CAISO,1,20300323,770
CAISO,1,20300324,770
CAISO,1,20300401,770
CAISO,1,20300402,770
CAISO,1,20300403,770
CAISO,1,20300404,770
CAISO,1,20300405,770
CAISO,1,20300406,770
CAISO,1,20300407,770
CAISO,1,20300408,770
CAISO,1,20300409,770
CAISO,1,20300410,770
CAISO,1,20300411,770
CAISO,1,20300412,770
CAISO,1,20300413,770
CAISO,1,20300414,770
CAISO,1,20300415,770
CAISO,1,20300416,770
CAISO,1,20300417,770
CAISO,1,20300418,770
CAISO,1,20300419,770
CAISO,1,20300420,770
CAISO,1,20300421,770
CAISO,1,20300422,770
CAISO,1,20300423,770
CAISO,1,20300424,770
CAISO,1,20300501,770
CAISO,1,20300502,770
CAISO,1,20300503,770
CAISO,1,20300504,770
CAISO,1,20300505,770
CAISO,1,20300506,770
CAISO,1,20300507,770
CAISO,1,20300508,770
CAISO,1,20300509,770
CAISO,1,20300510,770
CAISO,1,20300511,770
CAISO,1,20300512,770
CAISO,1,20300513,770
CAISO,1,20300514,770
CAISO,1,20300515,770
CAISO,1,20300516,770
CAISO,1,20300517,770
CAISO,1,20300518,770
CAISO,1,20300519,770
CAISO,1,20300520,770
CAISO,1,20300521,770
CAISO,1,20300522,770
CAISO,1,20300523,770
CAISO,1,20300524,770
CAISO,1,20300601,770
CAISO,1,20300602,770
CAISO,1,20300603,770
CAISO,1,20300604,770
CAISO,1,20300605,770
CAISO,1,20300606,770
CAISO,1,20300607,770
CAISO,1,20300608,770
CAISO,1,20300609,770
CAISO,1,20300610,770
CAISO,1,20300611,770
CAISO,1,20300612,770
CAISO,1,20300613,770
CAISO,1,20300614,770
CAISO,1,20300615,770
CAISO,1,20300616,770
CAISO,1,20300617,770
CAISO,1,20300618,770
CAISO,1,20300619,770
CAISO,1,20300620,770
CAISO,1,20300621,770
CAISO,1,20300622,770
CAISO,1,20300623,770
CAISO,1,20300624,770
CAISO,1,20300701,770
CAISO,1,20300702,770
CAISO,1,20300703,770
CAISO,1,20300704,770
CAISO,1,20300705,770
CAISO,1,20300706,770
CAISO,1,20300707,770
CAISO,1,20300708,770
CAISO,1,20300709,770
CAISO,1,20300710,770
CAISO,1,20300711,770
CAISO,1,20300712,770
CAISO,1,20300713,770
CAISO,1,20300714,770
CAISO,1,20300715,770
CAISO,1,20300716,770
CAISO,1,20300717,770
CAISO,1,20300718,770
CAISO,1,20300719,770
CAISO,1,20300720,770
CAISO,1,20300721,770
CAISO,1,20300722,770
CAISO,1,20300723,770
CAISO,1,20300724,770
CAISO,1,20300801,770
CAISO,1,20300802,770
CAISO,1,20300803,770
CAISO,1,20300804,770
CAISO,1,20300805,770
CAISO,1,20300806,770
CAISO,1,20300807,770
CAISO,1,20300808,770
CAISO,1,20300809,770
CAISO,1,20300810,770
CAISO,1,20300811,770
CAISO,1,20300812,770
CAISO,1,20300813,770
CAISO,1,20300814,770
CAISO,1,20300815,770
CAISO,1,20300816,770
CAISO,1,20300817,770
CAISO,1,20300818,770
CAISO,1,20300819,770
CAISO,1,20300820,770
CAISO,1,20300821,770
CAISO,1,20300822,770
CAISO,1,20300823,770
CAISO,1,20300824,770
CAISO,1,20300901,770
CAISO,1,20300902,770
CAISO,1,20300903,770
CAISO,1,20300904,770
CAISO,1,20300905,770
CAISO,1,20300906,770
CAISO,1,20300907,770
CAISO,1,20300908,770
CAISO,1,20300909,770
CAISO,1,20300910,770
CAISO,1,20300911,770
CAISO,1,20300912,770
CAISO,1,20300913,770
CAISO,1,20300914,770
CAISO,1,20300915,770
CAISO,1,20300916,770
CAISO,1,20300917,770
CAISO,1,20300918,770
CAISO,1,20300919,770
CAISO,1,20300920,770
CAISO,1,20300921,770
CAISO,1,20300922,770
CAISO,1,20300923,770
CAISO,1,20300924,770
CAISO,1,20301001,770
CAISO,1,20301002,770
CAISO,1,20301003,770
CAISO,1,20301004,770
CAISO,1,20301005,770
CAISO,1,20301006,770
CAISO,1,20301007,770
CAISO,1,20301008,770
CAISO,1,20301009,770
CAISO,1,20301010,770
CAISO,1,20301011,770
CAISO,1,20301012,770
CAISO,1,20301013,770
CAISO,1,20301014,770
CAISO,1,20301015,770
CAISO,1,20301016,770
CAISO,1,20301017,770
CAISO,1,20301018,770
CAISO,1,20301019,770
CAISO,1,20301020,770
CAISO,1,20301021,770
CAISO,1,20301022,770
CAISO,1,20301023,770
CAISO,1,20301024,770
CAISO,1,20301101,770
CAISO,1,20301102,770
CAISO,1,20301103,770
CAISO,1,20301104,770
CAISO,1,20301105,770
CAISO,1,20301106,770
CAISO,1,20301107,770
CAISO,1,20301108,770
CAISO,1,20301109,770
CAISO,1,20301110,770
CAISO,1,20301111,770
CAISO,1,20301112,770
CAISO,1,20301113,770
CAISO,1,20301114,770
CAISO,1,20301115,770
CAISO,1,20301116,770
CAISO,1,20301117,770
CAISO,1,20301118,770
CAISO,1,20301119,770
CAISO,1,20301120,770
CAISO,1,20301121,770
CAISO,1,20301122,770
CAISO,1,20301123,770
CAISO,1,20301124,770
CAISO,1,20301201,770
CAISO,1,20301202,770
CAISO,1,20301203,770
CAISO,1,20301204,770
CAISO,1,20301205,770
CAISO,1,20301206,770
CAISO,1,20301207,770
CAISO,1,20301208,770
CAISO,1,20301209,770
CAISO,1,20301210,770
CAISO,1,20301211,770
CAISO,1,20301212,770
CAISO,1,20301213,770
CAISO,1,20301214,770
CAISO,1,20301215,770
CAISO,1,20301216,770
CAISO,1,20301217,770
CAISO,1,20301218,770
CAISO,1,20301219,770
CAISO,1,20301220,770
CAISO,1,20301221,770
CAISO,1,20301222,770
CAISO,1,20301223,770
CAISO,1,20301224,770
CAISO,1,20301301,770
CAISO,1,20301302,770
CAISO,1,20301303,770
CAISO,1,20301304,770
CAISO,1,20301305,770
CAISO,1,20301306,770
CAISO,1,20301307,770
CAISO,1,20301308,770
CAISO,1,20301309,770
CAISO,1,20301310,770
CAISO,1,20301311,770
CAISO,1,20301312,770
CAISO,1,20301313,770
CAISO,1,20301314,770
CAISO,1,20301315,770
CAISO,1,20301316,770
CAISO,1,20301317,770
CAISO,1,20301318,770
CAISO,1,20301319,770
CAISO,1,20301320,770
CAISO,1,20301321,770
CAISO,1,20301322,770
CAISO,1,20301323,770
CAISO,1,20301324,770
CAISO,1,20301401,770
CAISO,1,20301402,770
CAISO,1,20301403,770
CAISO,1,20301404,770
CAISO,1,20301405,770
CAISO,1,20301406,770
CAISO,1,20301407,770
CAISO,1,20301408,770
CAISO,1,20301409,770
CAISO,1,20301410,770
CAISO,1,20301411,770
CAISO,1,20301412,770
CAISO,1,20301413,770
CAISO,1,20301414,770
CAISO,1,20301415,770
CAISO,1,20301416,770
CAISO,1,20301417,770
CAISO,1,20301418,770
CAISO,1,20301419,770
CAISO,1,20301420,770
CAISO,1,20301421,770
CAISO,1,20301422,770
CAISO,1,20301423,770
CAISO,1,20301424,770
CAISO,1,20301501,770
CAISO,1,20301502,770
CAISO,1,20301503,770
CAISO,1,20301504,770
CAISO,1,20301505,770
CAISO,1,20301506,770
CAISO,1,20301507,770
CAISO,1,20301508,770
CAISO,1,20301509,770
CAISO,1,20301510,770
CAISO,1,20301511,770
CAISO,1,20301512,770
CAISO,1,20301513,770
CAISO,1,20301514,770
CAISO,1,20301515,770
CAISO,1,20301516,770
CAISO,1,20301517,770
CAISO,1,20301518,770
CAISO,1,20301519,770
CAISO,1,20301520,770
CAISO,1,20301521,770
CAISO,1,20301522,770
CAISO,1,20301523,770
CAISO,1,20301524,770
CAISO,1,20301601,770
CAISO,1,20301602,770
CAISO,1,20301603,770
CAISO,1,20301604,770
CAISO,1,20301605,770
CAISO,1,20301606,770
CAISO,1,20301607,770
CAISO,1,20301608,770
CAISO,1,20301609,770
CAISO,1,20301610,770
CAISO,1,20301611,770
CAISO,1,20301612,770
CAISO,1,20301613,770
CAISO,1,20301614,770
CAISO,1,20301615,770
CAISO,1,20301616,770
CAISO,1,20301617,770
CAISO,1,20301618,770
CAISO,1,20301619,770
CAISO,1,20301620,770
CAISO,1,20301621,770
CAISO,1,20301622,770
CAISO,1,20301623,770
CAISO,1,20301624,770
CAISO,1,20301701,770
CAISO,1,20301702,770
CAISO,1,20301703,770
CAISO,1,20301704,770
CAISO,1,20301705,770
CAISO,1,20301706,770
CAISO,1,20301707,770
CAISO,1,20301708,770
CAISO,1,20301709,770
CAISO,1,20301710,770
CAISO,1,20301711,770
CAISO,1,20301712,770
CAISO,1,20301713,770
CAISO,1,20301714,770
CAISO,1,20301715,770
CAISO,1,20301716,770
CAISO,1,20301717,770
CAISO,1,20301718,770
CAISO,1,20301719,770
CAISO,1,20301720,770
CAISO,1,20301721,770
CAISO,1,20301722,770
CAISO,1,20301723,770
CAISO,1,20301724,770
CAISO,1,20301801,770
CAISO,1,20301802,770
CAISO,1,20301803,770
CAISO,1,20301804,770
CAISO,1,20301805,770
CAISO,1,20301806,770
CAISO,1,20301807,770
CAISO,1,20301808,770
CAISO,1,20301809,770
CAISO,1,20301810,770
CAISO,1,20301811,770
CAISO,1,20301812,770
CAISO,1,20301813,770
CAISO,1,20301814,770
CAISO,1,20301815,770
CAISO,1,20301816,770
CAISO,1,20301817,770
CAISO,1,20301818,770
CAISO,1,20301819,770
CAISO,1,20301820,770
CAISO,1,20301821,770
CAISO,1,20301822,770
CAISO,1,20301823,770
CAISO,1,20301824,770
CAISO,1,20301901,770
CAISO,1,20301902,770
CAISO,1,20301903,770
CAISO,1,20301904,770
CAISO,1,20301905,770
CAISO,1,20301906,770
CAISO,1,20301907,770
CAISO,1,20301908,770
CAISO,1,20301909,770
CAISO,1,20301910,770
CAISO,1,20301911,770
CAISO,1,20301912,770
CAISO,1,20301913,770
CAISO,1,20301914,770
CAISO,1,20301915,770
CAISO,1,20301916,770
CAISO,1,20301917,770
CAISO,1,20301918,770
CAISO,1,20301919,770
CAISO,1,20301920,770
CAISO,1,20301921,770
CAISO,1,20301922,770
CAISO,1,20301923,770
CAISO,1,20301924,770
CAISO,1,20302001,770
CAISO,1,20302002,770
CAISO,1,20302003,770
CAISO,1,20302004,770
CAISO,1,20302005,770
CAISO,1,20302006,770
CAISO,1,20302007,770
CAISO,1,20302008,770
CAISO,1,20302009,770
CAISO,1,20302010,770
CAISO,1,20302011,770
CAISO,1,20302012,770
CAISO,1,20302013,770
CAISO,1,20302014,770
CAISO,1,20302015,770
CAISO,1,20302016,770
CAISO,1,20302017,770
CAISO,1,20302018,770
CAISO,1,20302019,770
CAISO,1,20302020,770
CAISO,1,20302021,770
CAISO,1,20302022,770
CAISO,1,20302023,770
CAISO,1,20302024,770
CAISO,1,20302101,770
CAISO,1,20302102,770
CAISO,1,20302103,770
CAISO,1,20302104,770
CAISO,1,20302105,770
CAISO,1,20302106,770
CAISO,1,20302107,770
CAISO,1,20302108,770
CAISO,1,20302109,770
CAISO,1,20302110,770
CAISO,1,20302111,770
CAISO,1,20302112,770
CAISO,1,20302113,770
CAISO,1,20302114,770
CAISO,1,20302115,770
CAISO,1,20302116,770
CAISO,1,20302117,770
CAISO,1,20302118,770
CAISO,1,20302119,770
CAISO,1,20302120,770
CAISO,1,20302121,770
CAISO,1,20302122,770
CAISO,1,20302123,770
CAISO,1,20302124,770
CAISO,1,20302201,770
CAISO,1,20302202,770
CAISO,1,20302203,770
CAISO,1,20302204,770
CAISO,1,20302205,770
CAISO,1,20302206,770
CAISO,1,20302207,770
CAISO,1,20302208,770
CAISO,1,20302209,770
CAISO,1,20302210,770
CAISO,1,20302211,770
CAISO,1,20302212,770
CAISO,1,20302213,770
CAISO,1,20302214,770
CAISO,1,20302215,770
CAISO,1,20302216,770
CAISO,1,20302217,770
CAISO,1,20302218,770
CAISO,1,20302219,770
CAISO,1,20302220,770
CAISO,1,20302221,770
CAISO,1,20302222,770
CAISO,1,20302223,770
CAISO,1,20302224,770
CAISO,1,20302301,770
CAISO,1,20302302,770
CAISO,1,20302303,770
CAISO,1,20302304,770
CAISO,1,20302305,770
CAISO,1,20302306,770
CAISO,1,20302307,770
CAISO,1,20302308,770
CAISO,1,20302309,770
CAISO,1,20302310,770
CAISO,1,20302311,770
CAISO,1,20302312,770
CAISO,1,20302313,770
CAISO,1,20302314,770
CAISO,1,20302315,770
CAISO,1,20302316,770
CAISO,1,20302317,770
CAISO,1,20302318,770
CAISO,1,20302319,770
CAISO,1,20302320,770
CAISO,1,20302321,770
CAISO,1,20302322,770
CAISO,1,20302323,770
CAISO,1,20302324,770
CAISO,1,20302401,770
CAISO,1,20302402,770
CAISO,1,20302403,770
CAISO,1,20302404,770
CAISO,1,20302405,770
CAISO,1,20302406,770
CAISO,1,20302407,770
CAISO,1,20302408,770
CAISO,1,20302409,770
CAISO,1,20302410,770
CAISO,1,20302411,770
CAISO,1,20302412,770
CAISO,1,20302413,770
CAISO,1,20302414,770
CAISO,1,20302415,770
CAISO,1,20302416,770
CAISO,1,20302417,770
CAISO,1,20302418,770
CAISO,1,20302419,770
CAISO,1,20302420,770
CAISO,1,20302421,770
CAISO,1,20302422,770
CAISO,1,20302423,770
CAISO,1,20302424,770
CAISO,1,20302501,770
CAISO,1,20302502,770
CAISO,1,20302503,770
CAISO,1,20302504,770
CAISO,1,20302505,770
CAISO,1,20302506,770
CAISO,1,20302507,770
CAISO,1,20302508,770
CAISO,1,20302509,770
CAISO,1,20302510,770
CAISO,1,20302511,770
CAISO,1,20302512,770
CAISO,1,20302513,770
CAISO,1,20302514,770
CAISO,1,20302515,770
CAISO,1,20302516,770
CAISO,1,20302517,770
CAISO,1,20302518,770
CAISO,1,20302519,770
CAISO,1,20302520,770
CAISO,1,20302521,770
CAISO,1,20302522,770
CAISO,1,20302523,770
CAISO,1,20302524,770
CAISO,1,20302601,770
CAISO,1,20302602,770
CAISO,1,20302603,770
CAISO,1,20302604,770
CAISO,1,20302605,770
CAISO,1,20302606,770
CAISO,1,20302607,770
CAISO,1,20302608,770
CAISO,1,20302609,770
CAISO,1,20302610,770
CAISO,1,20302611,770
CAISO,1,20302612,770
CAISO,1,20302613,770
CAISO,1,20302614,770
CAISO,1,20302615,770
CAISO,1,20302616,770
CAISO,1,20302617,770
CAISO,1,20302618,770
CAISO,1,20302619,770
CAISO,1,20302620,770
CAISO,1,20302621,770
CAISO,1,20302622,770
CAISO,1,20302623,770
CAISO,1,20302624,770
CAISO,1,20302701,770
CAISO,1,20302702,770
CAISO,1,20302703,770
CAISO,1,20302704,770
CAISO,1,20302705,770
CAISO,1,20302706,770
CAISO,1,20302707,770
CAISO,1,20302708,770
CAISO,1,20302709,770
CAISO,1,20302710,770
CAISO,1,20302711,770
CAISO,1,20302712,770
CAISO,1,20302713,770
CAISO,1,20302714,770
CAISO,1,20302715,770
CAISO,1,20302716,770
CAISO,1,20302717,770
CAISO,1,20302718,770
CAISO,1,20302719,770
CAISO,1,20302720,770
CAISO,1,20302721,770
CAISO,1,20302722,770
CAISO,1,20302723,770
CAISO,1,20302724,770
CAISO,1,20302801,770
CAISO,1,20302802,770
CAISO,1,20302803,770
CAISO,1,20302804,770
CAISO,1,20302805,770
CAISO,1,20302806,770
CAISO,1,20302807,770
CAISO,1,20302808,770
CAISO,1,20302809,770
CAISO,1,20302810,770
CAISO,1,20302811,770
CAISO,1,20302812,770
CAISO,1,20302813,770
CAISO,1,20302814,770
CAISO,1,20302815,770
CAISO,1,20302816,770
CAISO,1,20302817,770
CAISO,1,20302818,770
CAISO,1,20302819,770
CAISO,1,20302820,770
CAISO,1,20302821,770
CAISO,1,20302822,770
CAISO,1,20302823,770
CAISO,1,20302824,770
CAISO,1,20302901,770
CAISO,1,20302902,770
CAISO,1,20302903,770
CAISO,1,20302904,770
CAISO,1,20302905,770
CAISO,1,20302906,770
CAISO,1,20302907,770
CAISO,1,20302908,770
CAISO,1,20302909,770
CAISO,1,20302910,770
CAISO,1,20302911,770
CAISO,1,20302912,770
CAISO,1,20302913,770
CAISO,1,20302914,770
CAISO,1,20302915,770
CAISO,1,20302916,770
CAISO,1,20302917,770
CAISO,1,20302918,770
CAISO,1,20302919,770
CAISO,1,20302920,770
CAISO,1,20302921,770
CAISO,1,20302922,770
CAISO,1,20302923,770
CAISO,1,20302924,770
CAISO,1,20303001,770
CAISO,1,20303002,770
CAISO,1,20303003,770
CAISO,1,20303004,770
CAISO,1,20303005,770
CAISO,1,20303006,770
CAISO,1,20303007,770
CAISO,1,20303008,770
CAISO,1,20303009,770
CAISO,1,20303010,770
CAISO,1,20303011,770
CAISO,1,20303012,770
CAISO,1,20303013,770
CAISO,1,20303014,770
CAISO,1,20303015,770
CAISO,1,20303016,770
CAISO,1,20303017,770
CAISO,1,20303018,770
CAISO,1,20303019,770
CAISO,1,20303020,770
CAISO,1,20303021,770
CAISO,1,20303022,770
CAISO,1,20303023,770
CAISO,1,20303024,770
CAISO,1,20303101,770
CAISO,1,20303102,770
CAISO,1,20303103,770
CAISO,1,20303104,770
CAISO,1,20303105,770
CAISO,1,20303106,770
CAISO,1,20303107,770
CAISO,1,20303108,770
CAISO,1,20303109,770
CAISO,1,20303110,770
CAISO,1,20303111,770
CAISO,1,20303112,770
CAISO,1,20303113,770
CAISO,1,20303114,770
CAISO,1,20303115,770
CAISO,1,20303116,770
CAISO,1,20303117,770
CAISO,1,20303118,770
CAISO,1,20303119,770
CAISO,1,20303120,770
CAISO,1,20303121,770
CAISO,1,20303122,770
CAISO,1,20303123,770
CAISO,1,20303124,770
CAISO,1,20303201,770
CAISO,1,20303202,770
CAISO,1,20303203,770
CAISO,1,20303204,770
CAISO,1,20303205,770
CAISO,1,20303206,770
CAISO,1,20303207,770
CAISO,1,20303208,770
CAISO,1,20303209,770
CAISO,1,20303210,770
CAISO,1,20303211,770
CAISO,1,20303212,770
CAISO,1,20303213,770
CAISO,1,20303214,770
CAISO,1,20303215,770
CAISO,1,20303216,770
CAISO,1,20303217,770
CAISO,1,20303218,770
CAISO,1,20303219,770
CAISO,1,20303220,770
CAISO,1,20303221,770
CAISO,1,20303222,770
CAISO,1,20303223,770
CAISO,1,20303224,770
CAISO,1,20303301,770
CAISO,1,20303302,770
CAISO,1,20303303,770
CAISO,1,20303304,770
CAISO,1,20303305,770
CAISO,1,20303306,770
CAISO,1,20303307,770
CAISO,1,20303308,770
CAISO,1,20303309,770
CAISO,1,20303310,770
CAISO,1,20303311,770
CAISO,1,20303312,770
CAISO,1,20303313,770
CAISO,1,20303314,770
CAISO,1,20303315,770
CAISO,1,20303316,770
CAISO,1,20303317,770
CAISO,1,20303318,770
CAISO,1,20303319,770
CAISO,1,20303320,770
CAISO,1,20303321,770
CAISO,1,20303322,770
CAISO,1,20303323,770
CAISO,1,20303324,770
CAISO,1,20303401,770
CAISO,1,20303402,770
CAISO,1,20303403,770
CAISO,1,20303404,770
CAISO,1,20303405,770
CAISO,1,20303406,770
CAISO,1,20303407,770
CAISO,1,20303408,770
CAISO,1,20303409,770
CAISO,1,20303410,770
CAISO,1,20303411,770
CAISO,1,20303412,770
CAISO,1,20303413,770
CAISO,1,20303414,770
CAISO,1,20303415,770
CAISO,1,20303416,770
CAISO,1,20303417,770
CAISO,1,20303418,770
CAISO,1,20303419,770
CAISO,1,20303420,770
CAISO,1,20303421,770
CAISO,1,20303422,770
CAISO,1,20303423,770
CAISO,1,20303424,770
CAISO,1,20303501,770
CAISO,1,20303502,770
CAISO,1,20303503,770
CAISO,1,20303504,770
CAISO,1,20303505,770
CAISO,1,20303506,770
CAISO,1,20303507,770
CAISO,1,20303508,770
CAISO,1,20303509,770
CAISO,1,20303510,770
CAISO,1,20303511,770
CAISO,1,20303512,770
CAISO,1,20303513,770
CAISO,1,20303514,770
CAISO,1,20303515,770
CAISO,1,20303516,770
CAISO,1,20303517,770
CAISO,1,20303518,770
CAISO,1,20303519,770
CAISO,1,20303520,770
CAISO,1,20303521,770
CAISO,1,20303522,770
CAISO,1,20303523,770
CAISO,1,20303524,770
CAISO,1,20303601,770
CAISO,1,20303602,770
CAISO,1,20303603,770
CAISO,1,20303604,770
CAISO,1,20303605,770
CAISO,1,20303606,770
CAISO,1,20303607,770
CAISO,1,20303608,770
CAISO,1,20303609,770
CAISO,1,20303610,770
CAISO,1,20303611,770
CAISO,1,20303612,770
CAISO,1,20303613,770
CAISO,1,20303614,770
CAISO,1,20303615,770
CAISO,1,20303616,770
CAISO,1,20303617,770
CAISO,1,20303618,770
CAISO,1,20303619,770
CAISO,1,20303620,770
CAISO,1,20303621,770
CAISO,1,20303622,770
CAISO,1,20303623,770
CAISO,1,20303624,770
CAISO,1,20303701,770
CAISO,1,20303702,770
CAISO,1,20303703,770
CAISO,1,20303704,770
CAISO,1,20303705,770
CAISO,1,20303706,770
CAISO,1,20303707,770
CAISO,1,20303708,770
CAISO,1,20303709,770
CAISO,1,20303710,770
CAISO,1,20303711,770
CAISO,1,20303712,770
CAISO,1,20303713,770
CAISO,1,20303714,770
CAISO,1,20303715,770
CAISO,1,20303716,770
CAISO,1,20303717,770
CAISO,1,20303718,770
CAISO,1,20303719,770
CAISO,1,20303720,770
CAISO,1,20303721,770
CAISO,1,20303722,770
CAISO,1,20303723,770
CAISO,1,20303724,770
CAISO,1,20450101,770
CAISO,1,20450102,770
CAISO,1,20450103,770
CAISO,1,20450104,770
CAISO,1,20450105,770
CAISO,1,20450106,770
CAISO,1,20450107,770
CAISO,1,20450108,770
CAISO,1,20450109,770
CAISO,1,20450110,770
CAISO,1,20450111,770
CAISO,1,20450112,770
CAISO,1,20450113,770
CAISO,1,20450114,770
CAISO,1,20450115,770
CAISO,1,20450116,770
CAISO,1,20450117,770
CAISO,1,20450118,770
CAISO,1,20450119,770
CAISO,1,20450120,770
CAISO,1,20450121,770
CAISO,1,20450122,770
CAISO,1,20450123,770
CAISO,1,20450124,770
CAISO,1,20450201,770
CAISO,1,20450202,770
CAISO,1,20450203,770
CAISO,1,20450204,770
CAISO,1,20450205,770
CAISO,1,20450206,770
CAISO,1,20450207,770
CAISO,1,20450208,770
CAISO,1,20450209,770
CAISO,1,20450210,770
CAISO,1,20450211,770
CAISO,1,20450212,770
CAISO,1,20450213,770
CAISO,1,20450214,770
CAISO,1,20450215,770
CAISO,1,20450216,770
CAISO,1,20450217,770
CAISO,1,20450218,770
CAISO,1,20450219,770
CAISO,1,20450220,770
CAISO,1,20450221,770
CAISO,1,20450222,770
CAISO,1,20450223,770
CAISO,1,20450224,770
CAISO,1,20450301,770
CAISO,1,20450302,770
CAISO,1,20450303,770
CAISO,1,20450304,770
CAISO,1,20450305,770
CAISO,1,20450306,770
CAISO,1,20450307,770
CAISO,1,20450308,770
CAISO,1,20450309,770
CAISO,1,20450310,770
CAISO,1,20450311,770
CAISO,1,20450312,770
CAISO,1,20450313,770
CAISO,1,20450314,770
CAISO,1,20450315,770
CAISO,1,20450316,770
CAISO,1,20450317,770
CAISO,1,20450318,770
CAISO,1,20450319,770
CAISO,1,20450320,770
CAISO,1,20450321,770
CAISO,1,20450322,770
CAISO,1,20450323,770
CAISO,1,20450324,770
CAISO,1,20450401,770
CAISO,1,20450402,770
CAISO,1,20450403,770
CAISO,1,20450404,770
CAISO,1,20450405,770
CAISO,1,20450406,770
CAISO,1,20450407,770
CAISO,1,20450408,770
CAISO,1,20450409,770
CAISO,1,20450410,770
CAISO,1,20450411,770
CAISO,1,20450412,770
CAISO,1,20450413,770
CAISO,1,20450414,770
CAISO,1,20450415,770
CAISO,1,20450416,770
CAISO,1,20450417,770
CAISO,1,20450418,770
CAISO,1,20450419,770
CAISO,1,20450420,770
CAISO,1,20450421,770
CAISO,1,20450422,770
CAISO,1,20450423,770
CAISO,1,20450424,770
CAISO,1,20450501,770
CAISO,1,20450502,770
CAISO,1,20450503,770
CAISO,1,20450504,770
CAISO,1,20450505,770
CAISO,1,20450506,770
CAISO,1,20450507,770
CAISO,1,20450508,770
CAISO,1,20450509,770
CAISO,1,20450510,770
CAISO,1,20450511,770
CAISO,1,20450512,770
CAISO,1,20450513,770
CAISO,1,20450514,770
CAISO,1,20450515,770
CAISO,1,20450516,770
CAISO,1,20450517,770
CAISO,1,20450518,770
CAISO,1,20450519,770
CAISO,1,20450520,770
CAISO,1,20450521,770
CAISO,1,20450522,770
CAISO,1,20450523,770
CAISO,1,20450524,770
CAISO,1,20450601,770
CAISO,1,20450602,770
CAISO,1,20450603,770
CAISO,1,20450604,770
CAISO,1,20450605,770
CAISO,1,20450606,770
CAISO,1,20450607,770
CAISO,1,20450608,770
CAISO,1,20450609,770
CAISO,1,20450610,770
CAISO,1,20450611,770
CAISO,1,20450612,770
CAISO,1,20450613,770
CAISO,1,20450614,770
CAISO,1,20450615,770
CAISO,1,20450616,770
CAISO,1,20450617,770
CAISO,1,20450618,770
CAISO,1,20450619,770
CAISO,1,20450620,770
CAISO,1,20450621,770
CAISO,1,20450622,770
CAISO,1,20450623,770
CAISO,1,20450624,770
CAISO,1,20450701,770
CAISO,1,20450702,770
CAISO,1,20450703,770
CAISO,1,20450704,770
CAISO,1,20450705,770
CAISO,1,20450706,770
CAISO,1,20450707,770
CAISO,1,20450708,770
CAISO,1,20450709,770
CAISO,1,20450710,770
CAISO,1,20450711,770
CAISO,1,20450712,770
CAISO,1,20450713,770
CAISO,1,20450714,770
CAISO,1,20450715,770
CAISO,1,20450716,770
CAISO,1,20450717,770
CAISO,1,20450718,770
CAISO,1,20450719,770
CAISO,1,20450720,770
CAISO,1,20450721,770
CAISO,1,20450722,770
CAISO,1,20450723,770
CAISO,1,20450724,770
CAISO,1,20450801,770
CAISO,1,20450802,770
CAISO,1,20450803,770
CAISO,1,20450804,770
CAISO,1,20450805,770
CAISO,1,20450806,770
CAISO,1,20450807,770
CAISO,1,20450808,770
CAISO,1,20450809,770
CAISO,1,20450810,770
CAISO,1,20450811,770
CAISO,1,20450812,770
CAISO,1,20450813,770
CAISO,1,20450814,770
CAISO,1,20450815,770
CAISO,1,20450816,770
CAISO,1,20450817,770
CAISO,1,20450818,770
CAISO,1,20450819,770
CAISO,1,20450820,770
CAISO,1,20450821,770
CAISO,1,20450822,770
CAISO,1,20450823,770
CAISO,1,20450824,770
CAISO,1,20450901,770
CAISO,1,20450902,770
CAISO,1,20450903,770
CAISO,1,20450904,770
CAISO,1,20450905,770
CAISO,1,20450906,770
CAISO,1,20450907,770
CAISO,1,20450908,770
CAISO,1,20450909,770
CAISO,1,20450910,770
CAISO,1,20450911,770
CAISO,1,20450912,770
CAISO,1,20450913,770
CAISO,1,20450914,770
CAISO,1,20450915,770
CAISO,1,20450916,770
CAISO,1,20450917,770
CAISO,1,20450918,770
CAISO,1,20450919,770
CAISO,1,20450920,770
CAISO,1,20450921,770
CAISO,1,20450922,770
CAISO,1,20450923,770
CAISO,1,20450924,770
CAISO,1,20451001,770
CAISO,1,20451002,770
CAISO,1,20451003,770
CAISO,1,20451004,770
CAISO,1,20451005,770
CAISO,1,20451006,770
CAISO,1,20451007,770
CAISO,1,20451008,770
CAISO,1,20451009,770
CAISO,1,20451010,770
