lf_reserves_up_ba,stage_id,timepoint,lf_reserves_up_mw
CAISO,1,20262404,1712
CAISO,1,20262405,2085
CAISO,1,20262406,2962
CAISO,1,20262407,3133
CAISO,1,20262408,3221
CAISO,1,20262409,3622
CAISO,1,20262410,3085
CAISO,1,20262411,1684
CAISO,1,20262412,1074
CAISO,1,20262413,1868
CAISO,1,20262414,2763
CAISO,1,20262415,3852
CAISO,1,20262416,4249
CAISO,1,20262417,3134
CAISO,1,20262418,3303
CAISO,1,20262419,2442
CAISO,1,20262420,1677
CAISO,1,20262421,1487
CAISO,1,20262422,1587
CAISO,1,20262423,1533
CAISO,1,20262424,1626
CAISO,1,20262501,1850
CAISO,1,20262502,1961
CAISO,1,20262503,1746
CAISO,1,20262504,1712
CAISO,1,20262505,2085
CAISO,1,20262506,2962
CAISO,1,20262507,3133
CAISO,1,20262508,3221
CAISO,1,20262509,3622
CAISO,1,20262510,3085
CAISO,1,20262511,1684
CAISO,1,20262512,1074
CAISO,1,20262513,1868
CAISO,1,20262514,2763
CAISO,1,20262515,3852
CAISO,1,20262516,4249
CAISO,1,20262517,3134
CAISO,1,20262518,3303
CAISO,1,20262519,2442
CAISO,1,20262520,1677
CAISO,1,20262521,1487
CAISO,1,20262522,1587
CAISO,1,20262523,1533
CAISO,1,20262524,1626
CAISO,1,20262601,1635
CAISO,1,20262602,1646
CAISO,1,20262603,1677
CAISO,1,20262604,1884
CAISO,1,20262605,1911
CAISO,1,20262606,2005
CAISO,1,20262607,2811
CAISO,1,20262608,3247
CAISO,1,20262609,3792
CAISO,1,20262610,3935
CAISO,1,20262611,2595
CAISO,1,20262612,2080
CAISO,1,20262613,2316
CAISO,1,20262614,3435
CAISO,1,20262615,3868
CAISO,1,20262616,3606
CAISO,1,20262617,2909
CAISO,1,20262618,3206
CAISO,1,20262619,2511
CAISO,1,20262620,2015
CAISO,1,20262621,1696
CAISO,1,20262622,1445
CAISO,1,20262623,1533
CAISO,1,20262624,1556
CAISO,1,20262701,1635
CAISO,1,20262702,1646
CAISO,1,20262703,1677
CAISO,1,20262704,1884
CAISO,1,20262705,1911
CAISO,1,20262706,2005
CAISO,1,20262707,2811
CAISO,1,20262708,3247
CAISO,1,20262709,3792
CAISO,1,20262710,3935
CAISO,1,20262711,2595
CAISO,1,20262712,2080
CAISO,1,20262713,2316
CAISO,1,20262714,3435
CAISO,1,20262715,3868
CAISO,1,20262716,3606
CAISO,1,20262717,2909
CAISO,1,20262718,3206
CAISO,1,20262719,2511
CAISO,1,20262720,2015
CAISO,1,20262721,1696
CAISO,1,20262722,1445
CAISO,1,20262723,1533
CAISO,1,20262724,1556
CAISO,1,20262801,1635
CAISO,1,20262802,1646
CAISO,1,20262803,1677
CAISO,1,20262804,1884
CAISO,1,20262805,1911
CAISO,1,20262806,2005
CAISO,1,20262807,2811
CAISO,1,20262808,3247
CAISO,1,20262809,3792
CAISO,1,20262810,3935
CAISO,1,20262811,2595
CAISO,1,20262812,2080
CAISO,1,20262813,2316
CAISO,1,20262814,3435
CAISO,1,20262815,3868
CAISO,1,20262816,3606
CAISO,1,20262817,2909
CAISO,1,20262818,3206
CAISO,1,20262819,2511
CAISO,1,20262820,2015
CAISO,1,20262821,1696
CAISO,1,20262822,1445
CAISO,1,20262823,1533
CAISO,1,20262824,1556
CAISO,1,20262901,2180
CAISO,1,20262902,1973
CAISO,1,20262903,1849
CAISO,1,20262904,2064
CAISO,1,20262905,2681
CAISO,1,20262906,3104
CAISO,1,20262907,2984
CAISO,1,20262908,3779
CAISO,1,20262909,4207
CAISO,1,20262910,3090
CAISO,1,20262911,1965
CAISO,1,20262912,1852
CAISO,1,20262913,2227
CAISO,1,20262914,2964
CAISO,1,20262915,4251
CAISO,1,20262916,4711
CAISO,1,20262917,3704
CAISO,1,20262918,3233
CAISO,1,20262919,3238
CAISO,1,20262920,2709
CAISO,1,20262921,1924
CAISO,1,20262922,1755
CAISO,1,20262923,1876
CAISO,1,20262924,1988
CAISO,1,20263001,2180
CAISO,1,20263002,1973
CAISO,1,20263003,1849
CAISO,1,20263004,2064
CAISO,1,20263005,2681
CAISO,1,20263006,3104
CAISO,1,20263007,2984
CAISO,1,20263008,3779
CAISO,1,20263009,4207
CAISO,1,20263010,3090
CAISO,1,20263011,1965
CAISO,1,20263012,1852
CAISO,1,20263013,2227
CAISO,1,20263014,2964
CAISO,1,20263015,4251
CAISO,1,20263016,4711
CAISO,1,20263017,3704
CAISO,1,20263018,3233
CAISO,1,20263019,3238
CAISO,1,20263020,2709
CAISO,1,20263021,1924
CAISO,1,20263022,1755
CAISO,1,20263023,1876
CAISO,1,20263024,1988
CAISO,1,20263101,2180
CAISO,1,20263102,1973
CAISO,1,20263103,1849
CAISO,1,20263104,2064
CAISO,1,20263105,2681
CAISO,1,20263106,3104
CAISO,1,20263107,2984
CAISO,1,20263108,3779
CAISO,1,20263109,4207
CAISO,1,20263110,3090
CAISO,1,20263111,1965
CAISO,1,20263112,1852
CAISO,1,20263113,2227
CAISO,1,20263114,2964
CAISO,1,20263115,4251
CAISO,1,20263116,4711
CAISO,1,20263117,3704
CAISO,1,20263118,3233
CAISO,1,20263119,3238
CAISO,1,20263120,2709
CAISO,1,20263121,1924
CAISO,1,20263122,1755
CAISO,1,20263123,1876
CAISO,1,20263124,1988
CAISO,1,20263201,2180
CAISO,1,20263202,1973
CAISO,1,20263203,1849
CAISO,1,20263204,2064
CAISO,1,20263205,2681
CAISO,1,20263206,3104
CAISO,1,20263207,2984
CAISO,1,20263208,3779
CAISO,1,20263209,4207
CAISO,1,20263210,3090
CAISO,1,20263211,1965
CAISO,1,20263212,1852
CAISO,1,20263213,2227
CAISO,1,20263214,2964
CAISO,1,20263215,4251
CAISO,1,20263216,4711
CAISO,1,20263217,3704
CAISO,1,20263218,3233
CAISO,1,20263219,3238
CAISO,1,20263220,2709
CAISO,1,20263221,1924
CAISO,1,20263222,1755
CAISO,1,20263223,1876
CAISO,1,20263224,1988
CAISO,1,20263301,2180
CAISO,1,20263302,1973
CAISO,1,20263303,1849
CAISO,1,20263304,2064
CAISO,1,20263305,2681
CAISO,1,20263306,3104
CAISO,1,20263307,2984
CAISO,1,20263308,3779
CAISO,1,20263309,4207
CAISO,1,20263310,3090
CAISO,1,20263311,1965
CAISO,1,20263312,1852
CAISO,1,20263313,2227
CAISO,1,20263314,2964
CAISO,1,20263315,4251
CAISO,1,20263316,4711
CAISO,1,20263317,3704
CAISO,1,20263318,3233
CAISO,1,20263319,3238
CAISO,1,20263320,2709
CAISO,1,20263321,1924
CAISO,1,20263322,1755
CAISO,1,20263323,1876
CAISO,1,20263324,1988
CAISO,1,20263401,2180
CAISO,1,20263402,1973
CAISO,1,20263403,1849
CAISO,1,20263404,2064
CAISO,1,20263405,2681
CAISO,1,20263406,3104
CAISO,1,20263407,2984
CAISO,1,20263408,3779
CAISO,1,20263409,4207
CAISO,1,20263410,3090
CAISO,1,20263411,1965
CAISO,1,20263412,1852
CAISO,1,20263413,2227
CAISO,1,20263414,2964
CAISO,1,20263415,4251
CAISO,1,20263416,4711
CAISO,1,20263417,3704
CAISO,1,20263418,3233
CAISO,1,20263419,3238
CAISO,1,20263420,2709
CAISO,1,20263421,1924
CAISO,1,20263422,1755
CAISO,1,20263423,1876
CAISO,1,20263424,1988
CAISO,1,20263501,1899
CAISO,1,20263502,2047
CAISO,1,20263503,2261
CAISO,1,20263504,2332
CAISO,1,20263505,3136
CAISO,1,20263506,3598
CAISO,1,20263507,3815
CAISO,1,20263508,3303
CAISO,1,20263509,2240
CAISO,1,20263510,1605
CAISO,1,20263511,1762
CAISO,1,20263512,1736
CAISO,1,20263513,2125
CAISO,1,20263514,2675
CAISO,1,20263515,3155
CAISO,1,20263516,2011
CAISO,1,20263517,1744
CAISO,1,20263518,2797
CAISO,1,20263519,3264
CAISO,1,20263520,2718
CAISO,1,20263521,1905
CAISO,1,20263522,1684
CAISO,1,20263523,1835
CAISO,1,20263524,1871
CAISO,1,20263601,1899
CAISO,1,20263602,2047
CAISO,1,20263603,2261
CAISO,1,20263604,2332
CAISO,1,20263605,3136
CAISO,1,20263606,3598
CAISO,1,20263607,3815
CAISO,1,20263608,3303
CAISO,1,20263609,2240
CAISO,1,20263610,1605
CAISO,1,20263611,1762
CAISO,1,20263612,1736
CAISO,1,20263613,2125
CAISO,1,20263614,2675
CAISO,1,20263615,3155
CAISO,1,20263616,2011
CAISO,1,20263617,1744
CAISO,1,20263618,2797
CAISO,1,20263619,3264
CAISO,1,20263620,2718
CAISO,1,20263621,1905
CAISO,1,20263622,1684
CAISO,1,20263623,1835
CAISO,1,20263624,1871
CAISO,1,20263701,1850
CAISO,1,20263702,1961
CAISO,1,20263703,1746
CAISO,1,20263704,1712
CAISO,1,20263705,2085
CAISO,1,20263706,2962
CAISO,1,20263707,3133
CAISO,1,20263708,3221
CAISO,1,20263709,3622
CAISO,1,20263710,3085
CAISO,1,20263711,1684
CAISO,1,20263712,1074
CAISO,1,20263713,1868
CAISO,1,20263714,2763
CAISO,1,20263715,3852
CAISO,1,20263716,4249
CAISO,1,20263717,3134
CAISO,1,20263718,3303
CAISO,1,20263719,2442
CAISO,1,20263720,1677
CAISO,1,20263721,1487
CAISO,1,20263722,1587
CAISO,1,20263723,1533
CAISO,1,20263724,1626
CAISO,1,20300101,1811
CAISO,1,20300102,1815
CAISO,1,20300103,1848
CAISO,1,20300104,2065
CAISO,1,20300105,2084
CAISO,1,20300106,2174
CAISO,1,20300107,3231
CAISO,1,20300108,3929
CAISO,1,20300109,4882
CAISO,1,20300110,5048
CAISO,1,20300111,3400
CAISO,1,20300112,2673
CAISO,1,20300113,2979
CAISO,1,20300114,4420
CAISO,1,20300115,5004
CAISO,1,20300116,4624
CAISO,1,20300117,3495
CAISO,1,20300118,3627
CAISO,1,20300119,2725
CAISO,1,20300120,2211
CAISO,1,20300121,1869
CAISO,1,20300122,1606
CAISO,1,20300123,1708
CAISO,1,20300124,1735
CAISO,1,20300201,1811
CAISO,1,20300202,1815
CAISO,1,20300203,1848
CAISO,1,20300204,2065
CAISO,1,20300205,2084
CAISO,1,20300206,2174
CAISO,1,20300207,3231
CAISO,1,20300208,3929
CAISO,1,20300209,4882
CAISO,1,20300210,5048
CAISO,1,20300211,3400
CAISO,1,20300212,2673
CAISO,1,20300213,2979
CAISO,1,20300214,4420
CAISO,1,20300215,5004
CAISO,1,20300216,4624
CAISO,1,20300217,3495
CAISO,1,20300218,3627
CAISO,1,20300219,2725
CAISO,1,20300220,2211
CAISO,1,20300221,1869
CAISO,1,20300222,1606
CAISO,1,20300223,1708
CAISO,1,20300224,1735
CAISO,1,20300301,1811
CAISO,1,20300302,1815
CAISO,1,20300303,1848
CAISO,1,20300304,2065
CAISO,1,20300305,2084
CAISO,1,20300306,2174
CAISO,1,20300307,3231
CAISO,1,20300308,3929
CAISO,1,20300309,4882
CAISO,1,20300310,5048
CAISO,1,20300311,3400
CAISO,1,20300312,2673
CAISO,1,20300313,2979
CAISO,1,20300314,4420
CAISO,1,20300315,5004
CAISO,1,20300316,4624
CAISO,1,20300317,3495
CAISO,1,20300318,3627
CAISO,1,20300319,2725
CAISO,1,20300320,2211
CAISO,1,20300321,1869
CAISO,1,20300322,1606
CAISO,1,20300323,1708
CAISO,1,20300324,1735
CAISO,1,20300401,2403
CAISO,1,20300402,2167
CAISO,1,20300403,2029
CAISO,1,20300404,2260
CAISO,1,20300405,3066
CAISO,1,20300406,3636
CAISO,1,20300407,3608
CAISO,1,20300408,4837
CAISO,1,20300409,5602
CAISO,1,20300410,4036
CAISO,1,20300411,2695
CAISO,1,20300412,2599
CAISO,1,20300413,2998
CAISO,1,20300414,3974
CAISO,1,20300415,5567
CAISO,1,20300416,6047
CAISO,1,20300417,4764
CAISO,1,20300418,3912
CAISO,1,20300419,3735
CAISO,1,20300420,3000
CAISO,1,20300421,2120
CAISO,1,20300422,1956
CAISO,1,20300423,2091
CAISO,1,20300424,2192
CAISO,1,20300501,2403
CAISO,1,20300502,2167
CAISO,1,20300503,2029
CAISO,1,20300504,2260
CAISO,1,20300505,3066
CAISO,1,20300506,3636
CAISO,1,20300507,3608
CAISO,1,20300508,4837
CAISO,1,20300509,5602
CAISO,1,20300510,4036
CAISO,1,20300511,2695
CAISO,1,20300512,2599
CAISO,1,20300513,2998
CAISO,1,20300514,3974
CAISO,1,20300515,5567
CAISO,1,20300516,6047
CAISO,1,20300517,4764
CAISO,1,20300518,3912
CAISO,1,20300519,3735
CAISO,1,20300520,3000
CAISO,1,20300521,2120
CAISO,1,20300522,1956
CAISO,1,20300523,2091
CAISO,1,20300524,2192
CAISO,1,20300601,2403
CAISO,1,20300602,2167
CAISO,1,20300603,2029
CAISO,1,20300604,2260
CAISO,1,20300605,3066
CAISO,1,20300606,3636
CAISO,1,20300607,3608
CAISO,1,20300608,4837
CAISO,1,20300609,5602
CAISO,1,20300610,4036
CAISO,1,20300611,2695
CAISO,1,20300612,2599
CAISO,1,20300613,2998
CAISO,1,20300614,3974
CAISO,1,20300615,5567
CAISO,1,20300616,6047
CAISO,1,20300617,4764
CAISO,1,20300618,3912
CAISO,1,20300619,3735
CAISO,1,20300620,3000
CAISO,1,20300621,2120
CAISO,1,20300622,1956
CAISO,1,20300623,2091
CAISO,1,20300624,2192
CAISO,1,20300701,2403
CAISO,1,20300702,2167
CAISO,1,20300703,2029
CAISO,1,20300704,2260
CAISO,1,20300705,3066
CAISO,1,20300706,3636
CAISO,1,20300707,3608
CAISO,1,20300708,4837
CAISO,1,20300709,5602
CAISO,1,20300710,4036
CAISO,1,20300711,2695
CAISO,1,20300712,2599
CAISO,1,20300713,2998
CAISO,1,20300714,3974
CAISO,1,20300715,5567
CAISO,1,20300716,6047
CAISO,1,20300717,4764
CAISO,1,20300718,3912
CAISO,1,20300719,3735
CAISO,1,20300720,3000
CAISO,1,20300721,2120
CAISO,1,20300722,1956
CAISO,1,20300723,2091
CAISO,1,20300724,2192
CAISO,1,20300801,2403
CAISO,1,20300802,2167
CAISO,1,20300803,2029
CAISO,1,20300804,2260
CAISO,1,20300805,3066
CAISO,1,20300806,3636
CAISO,1,20300807,3608
CAISO,1,20300808,4837
CAISO,1,20300809,5602
CAISO,1,20300810,4036
CAISO,1,20300811,2695
CAISO,1,20300812,2599
CAISO,1,20300813,2998
CAISO,1,20300814,3974
CAISO,1,20300815,5567
CAISO,1,20300816,6047
CAISO,1,20300817,4764
CAISO,1,20300818,3912
CAISO,1,20300819,3735
CAISO,1,20300820,3000
CAISO,1,20300821,2120
CAISO,1,20300822,1956
CAISO,1,20300823,2091
CAISO,1,20300824,2192
CAISO,1,20300901,2403
CAISO,1,20300902,2167
CAISO,1,20300903,2029
CAISO,1,20300904,2260
CAISO,1,20300905,3066
CAISO,1,20300906,3636
CAISO,1,20300907,3608
CAISO,1,20300908,4837
CAISO,1,20300909,5602
CAISO,1,20300910,4036
CAISO,1,20300911,2695
CAISO,1,20300912,2599
CAISO,1,20300913,2998
CAISO,1,20300914,3974
CAISO,1,20300915,5567
CAISO,1,20300916,6047
CAISO,1,20300917,4764
CAISO,1,20300918,3912
CAISO,1,20300919,3735
CAISO,1,20300920,3000
CAISO,1,20300921,2120
CAISO,1,20300922,1956
CAISO,1,20300923,2091
CAISO,1,20300924,2192
CAISO,1,20301001,2403
CAISO,1,20301002,2167
CAISO,1,20301003,2029
CAISO,1,20301004,2260
CAISO,1,20301005,3066
CAISO,1,20301006,3636
CAISO,1,20301007,3608
CAISO,1,20301008,4837
CAISO,1,20301009,5602
CAISO,1,20301010,4036
CAISO,1,20301011,2695
CAISO,1,20301012,2599
CAISO,1,20301013,2998
CAISO,1,20301014,3974
CAISO,1,20301015,5567
CAISO,1,20301016,6047
CAISO,1,20301017,4764
CAISO,1,20301018,3912
CAISO,1,20301019,3735
CAISO,1,20301020,3000
CAISO,1,20301021,2120
CAISO,1,20301022,1956
CAISO,1,20301023,2091
CAISO,1,20301024,2192
CAISO,1,20301101,2106
CAISO,1,20301102,2259
CAISO,1,20301103,2488
CAISO,1,20301104,2555
CAISO,1,20301105,3664
CAISO,1,20301106,4286
CAISO,1,20301107,4677
CAISO,1,20301108,4267
CAISO,1,20301109,3061
CAISO,1,20301110,2159
CAISO,1,20301111,2423
CAISO,1,20301112,2384
CAISO,1,20301113,2875
CAISO,1,20301114,3579
CAISO,1,20301115,4196
CAISO,1,20301116,2698
CAISO,1,20301117,2240
CAISO,1,20301118,3476
CAISO,1,20301119,3950
CAISO,1,20301120,3086
CAISO,1,20301121,2104
CAISO,1,20301122,1887
CAISO,1,20301123,2054
CAISO,1,20301124,2087
CAISO,1,20301201,2106
CAISO,1,20301202,2259
CAISO,1,20301203,2488
CAISO,1,20301204,2555
CAISO,1,20301205,3664
CAISO,1,20301206,4286
CAISO,1,20301207,4677
CAISO,1,20301208,4267
CAISO,1,20301209,3061
CAISO,1,20301210,2159
CAISO,1,20301211,2423
CAISO,1,20301212,2384
CAISO,1,20301213,2875
CAISO,1,20301214,3579
CAISO,1,20301215,4196
CAISO,1,20301216,2698
CAISO,1,20301217,2240
CAISO,1,20301218,3476
CAISO,1,20301219,3950
CAISO,1,20301220,3086
CAISO,1,20301221,2104
CAISO,1,20301222,1887
CAISO,1,20301223,2054
CAISO,1,20301224,2087
CAISO,1,20301301,2106
CAISO,1,20301302,2259
CAISO,1,20301303,2488
CAISO,1,20301304,2555
CAISO,1,20301305,3664
CAISO,1,20301306,4286
CAISO,1,20301307,4677
CAISO,1,20301308,4267
CAISO,1,20301309,3061
CAISO,1,20301310,2159
CAISO,1,20301311,2423
CAISO,1,20301312,2384
CAISO,1,20301313,2875
CAISO,1,20301314,3579
CAISO,1,20301315,4196
CAISO,1,20301316,2698
CAISO,1,20301317,2240
CAISO,1,20301318,3476
CAISO,1,20301319,3950
CAISO,1,20301320,3086
CAISO,1,20301321,2104
CAISO,1,20301322,1887
CAISO,1,20301323,2054
CAISO,1,20301324,2087
CAISO,1,20301401,2106
CAISO,1,20301402,2259
CAISO,1,20301403,2488
CAISO,1,20301404,2555
CAISO,1,20301405,3664
CAISO,1,20301406,4286
CAISO,1,20301407,4677
CAISO,1,20301408,4267
CAISO,1,20301409,3061
CAISO,1,20301410,2159
CAISO,1,20301411,2423
CAISO,1,20301412,2384
CAISO,1,20301413,2875
CAISO,1,20301414,3579
CAISO,1,20301415,4196
CAISO,1,20301416,2698
CAISO,1,20301417,2240
CAISO,1,20301418,3476
CAISO,1,20301419,3950
CAISO,1,20301420,3086
CAISO,1,20301421,2104
CAISO,1,20301422,1887
CAISO,1,20301423,2054
CAISO,1,20301424,2087
CAISO,1,20301501,2041
CAISO,1,20301502,2159
CAISO,1,20301503,1915
CAISO,1,20301504,1865
CAISO,1,20301505,2273
CAISO,1,20301506,3484
CAISO,1,20301507,3770
CAISO,1,20301508,4102
CAISO,1,20301509,4785
CAISO,1,20301510,4098
CAISO,1,20301511,2320
CAISO,1,20301512,1535
CAISO,1,20301513,2669
CAISO,1,20301514,3714
CAISO,1,20301515,5169
CAISO,1,20301516,5734
CAISO,1,20301517,4012
CAISO,1,20301518,4043
CAISO,1,20301519,2763
CAISO,1,20301520,1845
CAISO,1,20301521,1665
CAISO,1,20301522,1787
CAISO,1,20301523,1713
CAISO,1,20301524,1802
CAISO,1,20301601,2041
CAISO,1,20301602,2159
CAISO,1,20301603,1915
CAISO,1,20301604,1865
CAISO,1,20301605,2273
CAISO,1,20301606,3484
CAISO,1,20301607,3770
CAISO,1,20301608,4102
CAISO,1,20301609,4785
CAISO,1,20301610,4098
CAISO,1,20301611,2320
CAISO,1,20301612,1535
CAISO,1,20301613,2669
CAISO,1,20301614,3714
CAISO,1,20301615,5169
CAISO,1,20301616,5734
CAISO,1,20301617,4012
CAISO,1,20301618,4043
CAISO,1,20301619,2763
CAISO,1,20301620,1845
CAISO,1,20301621,1665
CAISO,1,20301622,1787
CAISO,1,20301623,1713
CAISO,1,20301624,1802
CAISO,1,20301701,2041
CAISO,1,20301702,2159
CAISO,1,20301703,1915
CAISO,1,20301704,1865
CAISO,1,20301705,2273
CAISO,1,20301706,3484
CAISO,1,20301707,3770
CAISO,1,20301708,4102
CAISO,1,20301709,4785
CAISO,1,20301710,4098
CAISO,1,20301711,2320
CAISO,1,20301712,1535
CAISO,1,20301713,2669
CAISO,1,20301714,3714
CAISO,1,20301715,5169
CAISO,1,20301716,5734
CAISO,1,20301717,4012
CAISO,1,20301718,4043
CAISO,1,20301719,2763
CAISO,1,20301720,1845
CAISO,1,20301721,1665
CAISO,1,20301722,1787
CAISO,1,20301723,1713
CAISO,1,20301724,1802
CAISO,1,20301801,1811
CAISO,1,20301802,1815
CAISO,1,20301803,1848
CAISO,1,20301804,2065
CAISO,1,20301805,2084
CAISO,1,20301806,2174
CAISO,1,20301807,3231
CAISO,1,20301808,3929
CAISO,1,20301809,4882
CAISO,1,20301810,5048
CAISO,1,20301811,3400
CAISO,1,20301812,2673
CAISO,1,20301813,2979
CAISO,1,20301814,4420
CAISO,1,20301815,5004
CAISO,1,20301816,4624
CAISO,1,20301817,3495
CAISO,1,20301818,3627
CAISO,1,20301819,2725
CAISO,1,20301820,2211
CAISO,1,20301821,1869
CAISO,1,20301822,1606
CAISO,1,20301823,1708
CAISO,1,20301824,1735
CAISO,1,20301901,2403
CAISO,1,20301902,2167
CAISO,1,20301903,2029
CAISO,1,20301904,2260
CAISO,1,20301905,3066
CAISO,1,20301906,3636
CAISO,1,20301907,3608
CAISO,1,20301908,4837
CAISO,1,20301909,5602
CAISO,1,20301910,4036
CAISO,1,20301911,2695
CAISO,1,20301912,2599
CAISO,1,20301913,2998
CAISO,1,20301914,3974
CAISO,1,20301915,5567
CAISO,1,20301916,6047
CAISO,1,20301917,4764
CAISO,1,20301918,3912
CAISO,1,20301919,3735
CAISO,1,20301920,3000
CAISO,1,20301921,2120
CAISO,1,20301922,1956
CAISO,1,20301923,2091
CAISO,1,20301924,2192
CAISO,1,20302001,2403
CAISO,1,20302002,2167
CAISO,1,20302003,2029
CAISO,1,20302004,2260
CAISO,1,20302005,3066
CAISO,1,20302006,3636
CAISO,1,20302007,3608
CAISO,1,20302008,4837
CAISO,1,20302009,5602
CAISO,1,20302010,4036
CAISO,1,20302011,2695
CAISO,1,20302012,2599
CAISO,1,20302013,2998
CAISO,1,20302014,3974
CAISO,1,20302015,5567
CAISO,1,20302016,6047
CAISO,1,20302017,4764
CAISO,1,20302018,3912
CAISO,1,20302019,3735
CAISO,1,20302020,3000
CAISO,1,20302021,2120
CAISO,1,20302022,1956
CAISO,1,20302023,2091
CAISO,1,20302024,2192
CAISO,1,20302101,2403
CAISO,1,20302102,2167
CAISO,1,20302103,2029
CAISO,1,20302104,2260
CAISO,1,20302105,3066
CAISO,1,20302106,3636
CAISO,1,20302107,3608
CAISO,1,20302108,4837
CAISO,1,20302109,5602
CAISO,1,20302110,4036
CAISO,1,20302111,2695
CAISO,1,20302112,2599
CAISO,1,20302113,2998
CAISO,1,20302114,3974
CAISO,1,20302115,5567
CAISO,1,20302116,6047
CAISO,1,20302117,4764
CAISO,1,20302118,3912
CAISO,1,20302119,3735
CAISO,1,20302120,3000
CAISO,1,20302121,2120
CAISO,1,20302122,1956
CAISO,1,20302123,2091
CAISO,1,20302124,2192
CAISO,1,20302201,2106
CAISO,1,20302202,2259
CAISO,1,20302203,2488
CAISO,1,20302204,2555
CAISO,1,20302205,3664
CAISO,1,20302206,4286
CAISO,1,20302207,4677
CAISO,1,20302208,4267
CAISO,1,20302209,3061
CAISO,1,20302210,2159
CAISO,1,20302211,2423
CAISO,1,20302212,2384
CAISO,1,20302213,2875
CAISO,1,20302214,3579
CAISO,1,20302215,4196
CAISO,1,20302216,2698
CAISO,1,20302217,2240
CAISO,1,20302218,3476
CAISO,1,20302219,3950
CAISO,1,20302220,3086
CAISO,1,20302221,2104
CAISO,1,20302222,1887
CAISO,1,20302223,2054
CAISO,1,20302224,2087
CAISO,1,20302301,2106
CAISO,1,20302302,2259
CAISO,1,20302303,2488
CAISO,1,20302304,2555
CAISO,1,20302305,3664
CAISO,1,20302306,4286
CAISO,1,20302307,4677
CAISO,1,20302308,4267
CAISO,1,20302309,3061
CAISO,1,20302310,2159
CAISO,1,20302311,2423
CAISO,1,20302312,2384
CAISO,1,20302313,2875
CAISO,1,20302314,3579
CAISO,1,20302315,4196
CAISO,1,20302316,2698
CAISO,1,20302317,2240
CAISO,1,20302318,3476
CAISO,1,20302319,3950
CAISO,1,20302320,3086
CAISO,1,20302321,2104
CAISO,1,20302322,1887
CAISO,1,20302323,2054
CAISO,1,20302324,2087
CAISO,1,20302401,2041
CAISO,1,20302402,2159
CAISO,1,20302403,1915
CAISO,1,20302404,1865
CAISO,1,20302405,2273
CAISO,1,20302406,3484
CAISO,1,20302407,3770
CAISO,1,20302408,4102
CAISO,1,20302409,4785
CAISO,1,20302410,4098
CAISO,1,20302411,2320
CAISO,1,20302412,1535
CAISO,1,20302413,2669
CAISO,1,20302414,3714
CAISO,1,20302415,5169
CAISO,1,20302416,5734
CAISO,1,20302417,4012
CAISO,1,20302418,4043
CAISO,1,20302419,2763
CAISO,1,20302420,1845
CAISO,1,20302421,1665
CAISO,1,20302422,1787
CAISO,1,20302423,1713
CAISO,1,20302424,1802
CAISO,1,20302501,2041
CAISO,1,20302502,2159
CAISO,1,20302503,1915
CAISO,1,20302504,1865
CAISO,1,20302505,2273
CAISO,1,20302506,3484
CAISO,1,20302507,3770
CAISO,1,20302508,4102
CAISO,1,20302509,4785
CAISO,1,20302510,4098
CAISO,1,20302511,2320
CAISO,1,20302512,1535
CAISO,1,20302513,2669
CAISO,1,20302514,3714
CAISO,1,20302515,5169
CAISO,1,20302516,5734
CAISO,1,20302517,4012
CAISO,1,20302518,4043
CAISO,1,20302519,2763
CAISO,1,20302520,1845
CAISO,1,20302521,1665
CAISO,1,20302522,1787
CAISO,1,20302523,1713
CAISO,1,20302524,1802
CAISO,1,20302601,1811
CAISO,1,20302602,1815
CAISO,1,20302603,1848
CAISO,1,20302604,2065
CAISO,1,20302605,2084
CAISO,1,20302606,2174
CAISO,1,20302607,3231
CAISO,1,20302608,3929
CAISO,1,20302609,4882
CAISO,1,20302610,5048
CAISO,1,20302611,3400
CAISO,1,20302612,2673
CAISO,1,20302613,2979
CAISO,1,20302614,4420
CAISO,1,20302615,5004
CAISO,1,20302616,4624
CAISO,1,20302617,3495
CAISO,1,20302618,3627
CAISO,1,20302619,2725
CAISO,1,20302620,2211
CAISO,1,20302621,1869
CAISO,1,20302622,1606
CAISO,1,20302623,1708
CAISO,1,20302624,1735
CAISO,1,20302701,1811
CAISO,1,20302702,1815
CAISO,1,20302703,1848
CAISO,1,20302704,2065
CAISO,1,20302705,2084
CAISO,1,20302706,2174
CAISO,1,20302707,3231
CAISO,1,20302708,3929
CAISO,1,20302709,4882
CAISO,1,20302710,5048
CAISO,1,20302711,3400
CAISO,1,20302712,2673
CAISO,1,20302713,2979
CAISO,1,20302714,4420
CAISO,1,20302715,5004
CAISO,1,20302716,4624
CAISO,1,20302717,3495
CAISO,1,20302718,3627
CAISO,1,20302719,2725
CAISO,1,20302720,2211
CAISO,1,20302721,1869
CAISO,1,20302722,1606
CAISO,1,20302723,1708
CAISO,1,20302724,1735
CAISO,1,20302801,1811
CAISO,1,20302802,1815
CAISO,1,20302803,1848
CAISO,1,20302804,2065
CAISO,1,20302805,2084
CAISO,1,20302806,2174
CAISO,1,20302807,3231
CAISO,1,20302808,3929
CAISO,1,20302809,4882
CAISO,1,20302810,5048
CAISO,1,20302811,3400
CAISO,1,20302812,2673
CAISO,1,20302813,2979
CAISO,1,20302814,4420
CAISO,1,20302815,5004
CAISO,1,20302816,4624
