lf_reserves_down_ba,stage_id,timepoint,lf_reserves_down_mw
CAISO,1,20263118,2406
CAISO,1,20263119,112
CAISO,1,20263120,727
CAISO,1,20263121,954
CAISO,1,20263122,979
CAISO,1,20263123,860
CAISO,1,20263124,857
CAISO,1,20263201,653
CAISO,1,20263202,605
CAISO,1,20263203,695
CAISO,1,20263204,455
CAISO,1,20263205,311
CAISO,1,20263206,925
CAISO,1,20263207,4073
CAISO,1,20263208,5194
CAISO,1,20263209,5898
CAISO,1,20263210,5334
CAISO,1,20263211,5151
CAISO,1,20263212,4768
CAISO,1,20263213,4420
CAISO,1,20263214,4648
CAISO,1,20263215,4954
CAISO,1,20263216,4597
CAISO,1,20263217,4305
CAISO,1,20263218,2406
CAISO,1,20263219,112
CAISO,1,20263220,727
CAISO,1,20263221,954
CAISO,1,20263222,979
CAISO,1,20263223,860
CAISO,1,20263224,857
CAISO,1,20263301,653
CAISO,1,20263302,605
CAISO,1,20263303,695
CAISO,1,20263304,455
CAISO,1,20263305,311
CAISO,1,20263306,925
CAISO,1,20263307,4073
CAISO,1,20263308,5194
CAISO,1,20263309,5898
CAISO,1,20263310,5334
CAISO,1,20263311,5151
CAISO,1,20263312,4768
CAISO,1,20263313,4420
CAISO,1,20263314,4648
CAISO,1,20263315,4954
CAISO,1,20263316,4597
CAISO,1,20263317,4305
CAISO,1,20263318,2406
CAISO,1,20263319,112
CAISO,1,20263320,727
CAISO,1,20263321,954
CAISO,1,20263322,979
CAISO,1,20263323,860
CAISO,1,20263324,857
CAISO,1,20263401,653
CAISO,1,20263402,605
CAISO,1,20263403,695
CAISO,1,20263404,455
CAISO,1,20263405,311
CAISO,1,20263406,925
CAISO,1,20263407,4073
CAISO,1,20263408,5194
CAISO,1,20263409,5898
CAISO,1,20263410,5334
CAISO,1,20263411,5151
CAISO,1,20263412,4768
CAISO,1,20263413,4420
CAISO,1,20263414,4648
CAISO,1,20263415,4954
CAISO,1,20263416,4597
CAISO,1,20263417,4305
CAISO,1,20263418,2406
CAISO,1,20263419,112
CAISO,1,20263420,727
CAISO,1,20263421,954
CAISO,1,20263422,979
CAISO,1,20263423,860
CAISO,1,20263424,857
CAISO,1,20263501,119
CAISO,1,20263502,112
CAISO,1,20263503,112
CAISO,1,20263504,112
CAISO,1,20263505,112
CAISO,1,20263506,112
CAISO,1,20263507,2489
CAISO,1,20263508,3929
CAISO,1,20263509,4038
CAISO,1,20263510,3919
CAISO,1,20263511,4185
CAISO,1,20263512,4079
CAISO,1,20263513,3569
CAISO,1,20263514,3607
CAISO,1,20263515,3779
CAISO,1,20263516,4011
CAISO,1,20263517,4071
CAISO,1,20263518,2963
CAISO,1,20263519,112
CAISO,1,20263520,112
CAISO,1,20263521,448
CAISO,1,20263522,404
CAISO,1,20263523,368
CAISO,1,20263524,289
CAISO,1,20263601,119
CAISO,1,20263602,112
CAISO,1,20263603,112
CAISO,1,20263604,112
CAISO,1,20263605,112
CAISO,1,20263606,112
CAISO,1,20263607,2489
CAISO,1,20263608,3929
CAISO,1,20263609,4038
CAISO,1,20263610,3919
CAISO,1,20263611,4185
CAISO,1,20263612,4079
CAISO,1,20263613,3569
CAISO,1,20263614,3607
CAISO,1,20263615,3779
CAISO,1,20263616,4011
CAISO,1,20263617,4071
CAISO,1,20263618,2963
CAISO,1,20263619,112
CAISO,1,20263620,112
CAISO,1,20263621,448
CAISO,1,20263622,404
CAISO,1,20263623,368
CAISO,1,20263624,289
CAISO,1,20263701,415
CAISO,1,20263702,371
CAISO,1,20263703,316
CAISO,1,20263704,332
CAISO,1,20263705,434
CAISO,1,20263706,205
CAISO,1,20263707,4354
CAISO,1,20263708,6692
CAISO,1,20263709,5486
CAISO,1,20263710,4306
CAISO,1,20263711,3813
CAISO,1,20263712,3456
CAISO,1,20263713,3632
CAISO,1,20263714,3855
CAISO,1,20263715,4380
CAISO,1,20263716,4126
CAISO,1,20263717,3048
CAISO,1,20263718,211
CAISO,1,20263719,781
CAISO,1,20263720,808
CAISO,1,20263721,809
CAISO,1,20263722,748
CAISO,1,20263723,745
CAISO,1,20263724,644
CAISO,1,20300101,764
CAISO,1,20300102,570
CAISO,1,20300103,573
CAISO,1,20300104,500
CAISO,1,20300105,505
CAISO,1,20300106,373
CAISO,1,20300107,262
CAISO,1,20300108,4178
CAISO,1,20300109,6400
CAISO,1,20300110,7450
CAISO,1,20300111,6479
CAISO,1,20300112,5103
CAISO,1,20300113,5122
CAISO,1,20300114,5521
CAISO,1,20300115,5676
CAISO,1,20300116,5488
CAISO,1,20300117,3669
CAISO,1,20300118,120
CAISO,1,20300119,638
CAISO,1,20300120,836
CAISO,1,20300121,918
CAISO,1,20300122,948
CAISO,1,20300123,1009
CAISO,1,20300124,948
CAISO,1,20300201,764
CAISO,1,20300202,570
CAISO,1,20300203,573
CAISO,1,20300204,500
CAISO,1,20300205,505
CAISO,1,20300206,373
CAISO,1,20300207,262
CAISO,1,20300208,4178
CAISO,1,20300209,6400
CAISO,1,20300210,7450
CAISO,1,20300211,6479
CAISO,1,20300212,5103
CAISO,1,20300213,5122
CAISO,1,20300214,5521
CAISO,1,20300215,5676
CAISO,1,20300216,5488
CAISO,1,20300217,3669
CAISO,1,20300218,120
CAISO,1,20300219,638
CAISO,1,20300220,836
CAISO,1,20300221,918
CAISO,1,20300222,948
CAISO,1,20300223,1009
CAISO,1,20300224,948
CAISO,1,20300301,764
CAISO,1,20300302,570
CAISO,1,20300303,573
CAISO,1,20300304,500
CAISO,1,20300305,505
CAISO,1,20300306,373
CAISO,1,20300307,262
CAISO,1,20300308,4178
CAISO,1,20300309,6400
CAISO,1,20300310,7450
CAISO,1,20300311,6479
CAISO,1,20300312,5103
CAISO,1,20300313,5122
CAISO,1,20300314,5521
CAISO,1,20300315,5676
CAISO,1,20300316,5488
CAISO,1,20300317,3669
CAISO,1,20300318,120
CAISO,1,20300319,638
CAISO,1,20300320,836
CAISO,1,20300321,918
CAISO,1,20300322,948
CAISO,1,20300323,1009
CAISO,1,20300324,948
CAISO,1,20300401,704
CAISO,1,20300402,660
CAISO,1,20300403,758
CAISO,1,20300404,502
CAISO,1,20300405,353
CAISO,1,20300406,1266
CAISO,1,20300407,5244
CAISO,1,20300408,6550
CAISO,1,20300409,7364
CAISO,1,20300410,6647
CAISO,1,20300411,6386
CAISO,1,20300412,5912
CAISO,1,20300413,5405
CAISO,1,20300414,5723
CAISO,1,20300415,6042
CAISO,1,20300416,5648
CAISO,1,20300417,5307
CAISO,1,20300418,3006
CAISO,1,20300419,120
CAISO,1,20300420,793
CAISO,1,20300421,1012
CAISO,1,20300422,1030
CAISO,1,20300423,907
CAISO,1,20300424,919
CAISO,1,20300501,704
CAISO,1,20300502,660
CAISO,1,20300503,758
CAISO,1,20300504,502
CAISO,1,20300505,353
CAISO,1,20300506,1266
CAISO,1,20300507,5244
CAISO,1,20300508,6550
CAISO,1,20300509,7364
CAISO,1,20300510,6647
CAISO,1,20300511,6386
CAISO,1,20300512,5912
CAISO,1,20300513,5405
CAISO,1,20300514,5723
CAISO,1,20300515,6042
CAISO,1,20300516,5648
CAISO,1,20300517,5307
CAISO,1,20300518,3006
CAISO,1,20300519,120
CAISO,1,20300520,793
CAISO,1,20300521,1012
CAISO,1,20300522,1030
CAISO,1,20300523,907
CAISO,1,20300524,919
CAISO,1,20300601,704
CAISO,1,20300602,660
CAISO,1,20300603,758
CAISO,1,20300604,502
CAISO,1,20300605,353
CAISO,1,20300606,1266
CAISO,1,20300607,5244
CAISO,1,20300608,6550
CAISO,1,20300609,7364
CAISO,1,20300610,6647
CAISO,1,20300611,6386
CAISO,1,20300612,5912
CAISO,1,20300613,5405
CAISO,1,20300614,5723
CAISO,1,20300615,6042
CAISO,1,20300616,5648
CAISO,1,20300617,5307
CAISO,1,20300618,3006
CAISO,1,20300619,120
CAISO,1,20300620,793
CAISO,1,20300621,1012
CAISO,1,20300622,1030
CAISO,1,20300623,907
CAISO,1,20300624,919
CAISO,1,20300701,704
CAISO,1,20300702,660
CAISO,1,20300703,758
CAISO,1,20300704,502
CAISO,1,20300705,353
CAISO,1,20300706,1266
CAISO,1,20300707,5244
CAISO,1,20300708,6550
CAISO,1,20300709,7364
CAISO,1,20300710,6647
CAISO,1,20300711,6386
CAISO,1,20300712,5912
CAISO,1,20300713,5405
CAISO,1,20300714,5723
CAISO,1,20300715,6042
CAISO,1,20300716,5648
CAISO,1,20300717,5307
CAISO,1,20300718,3006
CAISO,1,20300719,120
CAISO,1,20300720,793
CAISO,1,20300721,1012
CAISO,1,20300722,1030
CAISO,1,20300723,907
CAISO,1,20300724,919
CAISO,1,20300801,704
CAISO,1,20300802,660
CAISO,1,20300803,758
CAISO,1,20300804,502
CAISO,1,20300805,353
CAISO,1,20300806,1266
CAISO,1,20300807,5244
CAISO,1,20300808,6550
CAISO,1,20300809,7364
CAISO,1,20300810,6647
CAISO,1,20300811,6386
CAISO,1,20300812,5912
CAISO,1,20300813,5405
CAISO,1,20300814,5723
CAISO,1,20300815,6042
CAISO,1,20300816,5648
CAISO,1,20300817,5307
CAISO,1,20300818,3006
CAISO,1,20300819,120
CAISO,1,20300820,793
CAISO,1,20300821,1012
CAISO,1,20300822,1030
CAISO,1,20300823,907
CAISO,1,20300824,919
CAISO,1,20300901,704
CAISO,1,20300902,660
CAISO,1,20300903,758
CAISO,1,20300904,502
CAISO,1,20300905,353
CAISO,1,20300906,1266
CAISO,1,20300907,5244
CAISO,1,20300908,6550
CAISO,1,20300909,7364
CAISO,1,20300910,6647
CAISO,1,20300911,6386
CAISO,1,20300912,5912
CAISO,1,20300913,5405
CAISO,1,20300914,5723
CAISO,1,20300915,6042
CAISO,1,20300916,5648
CAISO,1,20300917,5307
CAISO,1,20300918,3006
CAISO,1,20300919,120
CAISO,1,20300920,793
CAISO,1,20300921,1012
CAISO,1,20300922,1030
CAISO,1,20300923,907
CAISO,1,20300924,919
CAISO,1,20301001,704
CAISO,1,20301002,660
CAISO,1,20301003,758
CAISO,1,20301004,502
CAISO,1,20301005,353
CAISO,1,20301006,1266
CAISO,1,20301007,5244
CAISO,1,20301008,6550
CAISO,1,20301009,7364
CAISO,1,20301010,6647
CAISO,1,20301011,6386
CAISO,1,20301012,5912
CAISO,1,20301013,5405
CAISO,1,20301014,5723
CAISO,1,20301015,6042
CAISO,1,20301016,5648
CAISO,1,20301017,5307
CAISO,1,20301018,3006
CAISO,1,20301019,120
CAISO,1,20301020,793
CAISO,1,20301021,1012
CAISO,1,20301022,1030
CAISO,1,20301023,907
CAISO,1,20301024,919
CAISO,1,20301101,120
CAISO,1,20301102,120
CAISO,1,20301103,120
CAISO,1,20301104,120
CAISO,1,20301105,120
CAISO,1,20301106,120
CAISO,1,20301107,3185
CAISO,1,20301108,4955
CAISO,1,20301109,5017
CAISO,1,20301110,4845
CAISO,1,20301111,5145
CAISO,1,20301112,4969
CAISO,1,20301113,4295
CAISO,1,20301114,4330
CAISO,1,20301115,4535
CAISO,1,20301116,4877
CAISO,1,20301117,4990
CAISO,1,20301118,3641
CAISO,1,20301119,120
CAISO,1,20301120,120
CAISO,1,20301121,446
CAISO,1,20301122,399
CAISO,1,20301123,360
CAISO,1,20301124,287
CAISO,1,20301201,120
CAISO,1,20301202,120
CAISO,1,20301203,120
CAISO,1,20301204,120
CAISO,1,20301205,120
CAISO,1,20301206,120
CAISO,1,20301207,3185
CAISO,1,20301208,4955
CAISO,1,20301209,5017
CAISO,1,20301210,4845
CAISO,1,20301211,5145
CAISO,1,20301212,4969
CAISO,1,20301213,4295
CAISO,1,20301214,4330
CAISO,1,20301215,4535
CAISO,1,20301216,4877
CAISO,1,20301217,4990
CAISO,1,20301218,3641
CAISO,1,20301219,120
CAISO,1,20301220,120
CAISO,1,20301221,446
CAISO,1,20301222,399
CAISO,1,20301223,360
CAISO,1,20301224,287
CAISO,1,20301301,120
CAISO,1,20301302,120
CAISO,1,20301303,120
CAISO,1,20301304,120
CAISO,1,20301305,120
CAISO,1,20301306,120
CAISO,1,20301307,3185
CAISO,1,20301308,4955
CAISO,1,20301309,5017
CAISO,1,20301310,4845
CAISO,1,20301311,5145
CAISO,1,20301312,4969
CAISO,1,20301313,4295
CAISO,1,20301314,4330
CAISO,1,20301315,4535
CAISO,1,20301316,4877
CAISO,1,20301317,4990
CAISO,1,20301318,3641
CAISO,1,20301319,120
CAISO,1,20301320,120
CAISO,1,20301321,446
CAISO,1,20301322,399
CAISO,1,20301323,360
CAISO,1,20301324,287
CAISO,1,20301401,120
CAISO,1,20301402,120
CAISO,1,20301403,120
CAISO,1,20301404,120
CAISO,1,20301405,120
CAISO,1,20301406,120
CAISO,1,20301407,3185
CAISO,1,20301408,4955
CAISO,1,20301409,5017
CAISO,1,20301410,4845
CAISO,1,20301411,5145
CAISO,1,20301412,4969
CAISO,1,20301413,4295
CAISO,1,20301414,4330
CAISO,1,20301415,4535
CAISO,1,20301416,4877
CAISO,1,20301417,4990
CAISO,1,20301418,3641
CAISO,1,20301419,120
CAISO,1,20301420,120
CAISO,1,20301421,446
CAISO,1,20301422,399
CAISO,1,20301423,360
CAISO,1,20301424,287
CAISO,1,20301501,436
CAISO,1,20301502,398
CAISO,1,20301503,343
CAISO,1,20301504,364
CAISO,1,20301505,490
CAISO,1,20301506,276
CAISO,1,20301507,5766
CAISO,1,20301508,8648
CAISO,1,20301509,6897
CAISO,1,20301510,5329
CAISO,1,20301511,4685
CAISO,1,20301512,4167
CAISO,1,20301513,4391
CAISO,1,20301514,4711
CAISO,1,20301515,5360
CAISO,1,20301516,5101
CAISO,1,20301517,3871
CAISO,1,20301518,218
CAISO,1,20301519,829
CAISO,1,20301520,859
CAISO,1,20301521,853
CAISO,1,20301522,788
CAISO,1,20301523,787
CAISO,1,20301524,682
CAISO,1,20301601,436
CAISO,1,20301602,398
CAISO,1,20301603,343
CAISO,1,20301604,364
CAISO,1,20301605,490
CAISO,1,20301606,276
CAISO,1,20301607,5766
CAISO,1,20301608,8648
CAISO,1,20301609,6897
CAISO,1,20301610,5329
CAISO,1,20301611,4685
CAISO,1,20301612,4167
CAISO,1,20301613,4391
CAISO,1,20301614,4711
CAISO,1,20301615,5360
CAISO,1,20301616,5101
CAISO,1,20301617,3871
CAISO,1,20301618,218
CAISO,1,20301619,829
CAISO,1,20301620,859
CAISO,1,20301621,853
CAISO,1,20301622,788
CAISO,1,20301623,787
CAISO,1,20301624,682
CAISO,1,20301701,436
CAISO,1,20301702,398
CAISO,1,20301703,343
CAISO,1,20301704,364
CAISO,1,20301705,490
CAISO,1,20301706,276
CAISO,1,20301707,5766
CAISO,1,20301708,8648
CAISO,1,20301709,6897
CAISO,1,20301710,5329
CAISO,1,20301711,4685
CAISO,1,20301712,4167
CAISO,1,20301713,4391
CAISO,1,20301714,4711
CAISO,1,20301715,5360
CAISO,1,20301716,5101
CAISO,1,20301717,3871
CAISO,1,20301718,218
CAISO,1,20301719,829
CAISO,1,20301720,859
CAISO,1,20301721,853
CAISO,1,20301722,788
CAISO,1,20301723,787
CAISO,1,20301724,682
CAISO,1,20301801,764
CAISO,1,20301802,570
CAISO,1,20301803,573
CAISO,1,20301804,500
CAISO,1,20301805,505
CAISO,1,20301806,373
CAISO,1,20301807,262
CAISO,1,20301808,4178
CAISO,1,20301809,6400
CAISO,1,20301810,7450
CAISO,1,20301811,6479
CAISO,1,20301812,5103
CAISO,1,20301813,5122
CAISO,1,20301814,5521
CAISO,1,20301815,5676
CAISO,1,20301816,5488
CAISO,1,20301817,3669
CAISO,1,20301818,120
CAISO,1,20301819,638
CAISO,1,20301820,836
CAISO,1,20301821,918
CAISO,1,20301822,948
CAISO,1,20301823,1009
CAISO,1,20301824,948
CAISO,1,20301901,704
CAISO,1,20301902,660
CAISO,1,20301903,758
CAISO,1,20301904,502
CAISO,1,20301905,353
CAISO,1,20301906,1266
CAISO,1,20301907,5244
CAISO,1,20301908,6550
CAISO,1,20301909,7364
CAISO,1,20301910,6647
CAISO,1,20301911,6386
CAISO,1,20301912,5912
CAISO,1,20301913,5405
CAISO,1,20301914,5723
CAISO,1,20301915,6042
CAISO,1,20301916,5648
CAISO,1,20301917,5307
CAISO,1,20301918,3006
CAISO,1,20301919,120
CAISO,1,20301920,793
CAISO,1,20301921,1012
CAISO,1,20301922,1030
CAISO,1,20301923,907
CAISO,1,20301924,919
CAISO,1,20302001,704
CAISO,1,20302002,660
CAISO,1,20302003,758
CAISO,1,20302004,502
CAISO,1,20302005,353
CAISO,1,20302006,1266
CAISO,1,20302007,5244
CAISO,1,20302008,6550
CAISO,1,20302009,7364
CAISO,1,20302010,6647
CAISO,1,20302011,6386
CAISO,1,20302012,5912
CAISO,1,20302013,5405
CAISO,1,20302014,5723
CAISO,1,20302015,6042
CAISO,1,20302016,5648
CAISO,1,20302017,5307
CAISO,1,20302018,3006
CAISO,1,20302019,120
CAISO,1,20302020,793
CAISO,1,20302021,1012
CAISO,1,20302022,1030
CAISO,1,20302023,907
CAISO,1,20302024,919
CAISO,1,20302101,704
CAISO,1,20302102,660
CAISO,1,20302103,758
CAISO,1,20302104,502
CAISO,1,20302105,353
CAISO,1,20302106,1266
CAISO,1,20302107,5244
CAISO,1,20302108,6550
CAISO,1,20302109,7364
CAISO,1,20302110,6647
CAISO,1,20302111,6386
CAISO,1,20302112,5912
CAISO,1,20302113,5405
CAISO,1,20302114,5723
CAISO,1,20302115,6042
CAISO,1,20302116,5648
CAISO,1,20302117,5307
CAISO,1,20302118,3006
CAISO,1,20302119,120
CAISO,1,20302120,793
CAISO,1,20302121,1012
CAISO,1,20302122,1030
CAISO,1,20302123,907
CAISO,1,20302124,919
CAISO,1,20302201,120
CAISO,1,20302202,120
CAISO,1,20302203,120
CAISO,1,20302204,120
CAISO,1,20302205,120
CAISO,1,20302206,120
CAISO,1,20302207,3185
CAISO,1,20302208,4955
CAISO,1,20302209,5017
CAISO,1,20302210,4845
CAISO,1,20302211,5145
CAISO,1,20302212,4969
CAISO,1,20302213,4295
CAISO,1,20302214,4330
CAISO,1,20302215,4535
CAISO,1,20302216,4877
CAISO,1,20302217,4990
CAISO,1,20302218,3641
CAISO,1,20302219,120
CAISO,1,20302220,120
CAISO,1,20302221,446
CAISO,1,20302222,399
CAISO,1,20302223,360
CAISO,1,20302224,287
CAISO,1,20302301,120
CAISO,1,20302302,120
CAISO,1,20302303,120
CAISO,1,20302304,120
CAISO,1,20302305,120
CAISO,1,20302306,120
CAISO,1,20302307,3185
CAISO,1,20302308,4955
CAISO,1,20302309,5017
CAISO,1,20302310,4845
CAISO,1,20302311,5145
CAISO,1,20302312,4969
CAISO,1,20302313,4295
CAISO,1,20302314,4330
CAISO,1,20302315,4535
CAISO,1,20302316,4877
CAISO,1,20302317,4990
CAISO,1,20302318,3641
CAISO,1,20302319,120
CAISO,1,20302320,120
CAISO,1,20302321,446
CAISO,1,20302322,399
CAISO,1,20302323,360
CAISO,1,20302324,287
CAISO,1,20302401,436
CAISO,1,20302402,398
CAISO,1,20302403,343
CAISO,1,20302404,364
CAISO,1,20302405,490
CAISO,1,20302406,276
CAISO,1,20302407,5766
CAISO,1,20302408,8648
CAISO,1,20302409,6897
CAISO,1,20302410,5329
CAISO,1,20302411,4685
CAISO,1,20302412,4167
CAISO,1,20302413,4391
CAISO,1,20302414,4711
CAISO,1,20302415,5360
CAISO,1,20302416,5101
CAISO,1,20302417,3871
CAISO,1,20302418,218
CAISO,1,20302419,829
CAISO,1,20302420,859
CAISO,1,20302421,853
CAISO,1,20302422,788
CAISO,1,20302423,787
CAISO,1,20302424,682
CAISO,1,20302501,436
CAISO,1,20302502,398
CAISO,1,20302503,343
CAISO,1,20302504,364
CAISO,1,20302505,490
CAISO,1,20302506,276
CAISO,1,20302507,5766
CAISO,1,20302508,8648
CAISO,1,20302509,6897
CAISO,1,20302510,5329
CAISO,1,20302511,4685
CAISO,1,20302512,4167
CAISO,1,20302513,4391
CAISO,1,20302514,4711
CAISO,1,20302515,5360
CAISO,1,20302516,5101
CAISO,1,20302517,3871
CAISO,1,20302518,218
CAISO,1,20302519,829
CAISO,1,20302520,859
CAISO,1,20302521,853
CAISO,1,20302522,788
CAISO,1,20302523,787
CAISO,1,20302524,682
CAISO,1,20302601,764
CAISO,1,20302602,570
CAISO,1,20302603,573
CAISO,1,20302604,500
CAISO,1,20302605,505
CAISO,1,20302606,373
CAISO,1,20302607,262
CAISO,1,20302608,4178
CAISO,1,20302609,6400
CAISO,1,20302610,7450
CAISO,1,20302611,6479
CAISO,1,20302612,5103
CAISO,1,20302613,5122
CAISO,1,20302614,5521
CAISO,1,20302615,5676
CAISO,1,20302616,5488
CAISO,1,20302617,3669
CAISO,1,20302618,120
CAISO,1,20302619,638
CAISO,1,20302620,836
CAISO,1,20302621,918
CAISO,1,20302622,948
CAISO,1,20302623,1009
CAISO,1,20302624,948
CAISO,1,20302701,764
CAISO,1,20302702,570
CAISO,1,20302703,573
CAISO,1,20302704,500
CAISO,1,20302705,505
CAISO,1,20302706,373
CAISO,1,20302707,262
CAISO,1,20302708,4178
CAISO,1,20302709,6400
CAISO,1,20302710,7450
CAISO,1,20302711,6479
CAISO,1,20302712,5103
CAISO,1,20302713,5122
CAISO,1,20302714,5521
CAISO,1,20302715,5676
CAISO,1,20302716,5488
CAISO,1,20302717,3669
CAISO,1,20302718,120
CAISO,1,20302719,638
CAISO,1,20302720,836
CAISO,1,20302721,918
CAISO,1,20302722,948
CAISO,1,20302723,1009
CAISO,1,20302724,948
CAISO,1,20302801,764
CAISO,1,20302802,570
CAISO,1,20302803,573
CAISO,1,20302804,500
CAISO,1,20302805,505
CAISO,1,20302806,373
CAISO,1,20302807,262
CAISO,1,20302808,4178
CAISO,1,20302809,6400
CAISO,1,20302810,7450
CAISO,1,20302811,6479
CAISO,1,20302812,5103
CAISO,1,20302813,5122
CAISO,1,20302814,5521
CAISO,1,20302815,5676
CAISO,1,20302816,5488
CAISO,1,20302817,3669
CAISO,1,20302818,120
CAISO,1,20302819,638
CAISO,1,20302820,836
CAISO,1,20302821,918
CAISO,1,20302822,948
CAISO,1,20302823,1009
CAISO,1,20302824,948
CAISO,1,20302901,704
CAISO,1,20302902,660
CAISO,1,20302903,758
CAISO,1,20302904,502
CAISO,1,20302905,353
CAISO,1,20302906,1266
CAISO,1,20302907,5244
CAISO,1,20302908,6550
CAISO,1,20302909,7364
CAISO,1,20302910,6647
CAISO,1,20302911,6386
CAISO,1,20302912,5912
CAISO,1,20302913,5405
CAISO,1,20302914,5723
CAISO,1,20302915,6042
CAISO,1,20302916,5648
CAISO,1,20302917,5307
CAISO,1,20302918,3006
CAISO,1,20302919,120
CAISO,1,20302920,793
CAISO,1,20302921,1012
CAISO,1,20302922,1030
CAISO,1,20302923,907
CAISO,1,20302924,919
CAISO,1,20303001,704
CAISO,1,20303002,660
CAISO,1,20303003,758
CAISO,1,20303004,502
CAISO,1,20303005,353
CAISO,1,20303006,1266
CAISO,1,20303007,5244
CAISO,1,20303008,6550
CAISO,1,20303009,7364
CAISO,1,20303010,6647
CAISO,1,20303011,6386
CAISO,1,20303012,5912
CAISO,1,20303013,5405
CAISO,1,20303014,5723
CAISO,1,20303015,6042
CAISO,1,20303016,5648
CAISO,1,20303017,5307
CAISO,1,20303018,3006
CAISO,1,20303019,120
CAISO,1,20303020,793
CAISO,1,20303021,1012
CAISO,1,20303022,1030
CAISO,1,20303023,907
CAISO,1,20303024,919
CAISO,1,20303101,704
CAISO,1,20303102,660
CAISO,1,20303103,758
CAISO,1,20303104,502
CAISO,1,20303105,353
CAISO,1,20303106,1266
CAISO,1,20303107,5244
CAISO,1,20303108,6550
CAISO,1,20303109,7364
CAISO,1,20303110,6647
CAISO,1,20303111,6386
CAISO,1,20303112,5912
CAISO,1,20303113,5405
CAISO,1,20303114,5723
CAISO,1,20303115,6042
CAISO,1,20303116,5648
CAISO,1,20303117,5307
CAISO,1,20303118,3006
CAISO,1,20303119,120
CAISO,1,20303120,793
CAISO,1,20303121,1012
CAISO,1,20303122,1030
CAISO,1,20303123,907
CAISO,1,20303124,919
CAISO,1,20303201,704
CAISO,1,20303202,660
CAISO,1,20303203,758
CAISO,1,20303204,502
CAISO,1,20303205,353
CAISO,1,20303206,1266
CAISO,1,20303207,5244
CAISO,1,20303208,6550
CAISO,1,20303209,7364
CAISO,1,20303210,6647
CAISO,1,20303211,6386
CAISO,1,20303212,5912
CAISO,1,20303213,5405
CAISO,1,20303214,5723
CAISO,1,20303215,6042
CAISO,1,20303216,5648
CAISO,1,20303217,5307
CAISO,1,20303218,3006
CAISO,1,20303219,120
CAISO,1,20303220,793
CAISO,1,20303221,1012
CAISO,1,20303222,1030
CAISO,1,20303223,907
CAISO,1,20303224,919
CAISO,1,20303301,704
CAISO,1,20303302,660
CAISO,1,20303303,758
CAISO,1,20303304,502
CAISO,1,20303305,353
CAISO,1,20303306,1266
CAISO,1,20303307,5244
CAISO,1,20303308,6550
CAISO,1,20303309,7364
CAISO,1,20303310,6647
CAISO,1,20303311,6386
CAISO,1,20303312,5912
CAISO,1,20303313,5405
CAISO,1,20303314,5723
CAISO,1,20303315,6042
CAISO,1,20303316,5648
CAISO,1,20303317,5307
CAISO,1,20303318,3006
CAISO,1,20303319,120
CAISO,1,20303320,793
CAISO,1,20303321,1012
CAISO,1,20303322,1030
CAISO,1,20303323,907
CAISO,1,20303324,919
CAISO,1,20303401,704
CAISO,1,20303402,660
CAISO,1,20303403,758
CAISO,1,20303404,502
CAISO,1,20303405,353
CAISO,1,20303406,1266
CAISO,1,20303407,5244
CAISO,1,20303408,6550
CAISO,1,20303409,7364
CAISO,1,20303410,6647
CAISO,1,20303411,6386
CAISO,1,20303412,5912
CAISO,1,20303413,5405
CAISO,1,20303414,5723
CAISO,1,20303415,6042
CAISO,1,20303416,5648
CAISO,1,20303417,5307
CAISO,1,20303418,3006
CAISO,1,20303419,120
CAISO,1,20303420,793
CAISO,1,20303421,1012
CAISO,1,20303422,1030
CAISO,1,20303423,907
CAISO,1,20303424,919
CAISO,1,20303501,120
CAISO,1,20303502,120
CAISO,1,20303503,120
CAISO,1,20303504,120
CAISO,1,20303505,120
CAISO,1,20303506,120
CAISO,1,20303507,3185
CAISO,1,20303508,4955
CAISO,1,20303509,5017
CAISO,1,20303510,4845
CAISO,1,20303511,5145
CAISO,1,20303512,4969
CAISO,1,20303513,4295
CAISO,1,20303514,4330
CAISO,1,20303515,4535
CAISO,1,20303516,4877
CAISO,1,20303517,4990
CAISO,1,20303518,3641
CAISO,1,20303519,120
CAISO,1,20303520,120
CAISO,1,20303521,446
CAISO,1,20303522,399
CAISO,1,20303523,360
CAISO,1,20303524,287
CAISO,1,20303601,120
CAISO,1,20303602,120
CAISO,1,20303603,120
CAISO,1,20303604,120
CAISO,1,20303605,120
CAISO,1,20303606,120
CAISO,1,20303607,3185
CAISO,1,20303608,4955
CAISO,1,20303609,5017
CAISO,1,20303610,4845
CAISO,1,20303611,5145
CAISO,1,20303612,4969
CAISO,1,20303613,4295
CAISO,1,20303614,4330
CAISO,1,20303615,4535
CAISO,1,20303616,4877
CAISO,1,20303617,4990
CAISO,1,20303618,3641
CAISO,1,20303619,120
CAISO,1,20303620,120
CAISO,1,20303621,446
CAISO,1,20303622,399
CAISO,1,20303623,360
CAISO,1,20303624,287
CAISO,1,20303701,436
CAISO,1,20303702,398
CAISO,1,20303703,343
CAISO,1,20303704,364
CAISO,1,20303705,490
CAISO,1,20303706,276
CAISO,1,20303707,5766
CAISO,1,20303708,8648
CAISO,1,20303709,6897
CAISO,1,20303710,5329
CAISO,1,20303711,4685
CAISO,1,20303712,4167
CAISO,1,20303713,4391
CAISO,1,20303714,4711
CAISO,1,20303715,5360
CAISO,1,20303716,5101
