regulation_down_ba,stage_id,timepoint,regulation_down_mw
CAISO,1,20300202,203
CAISO,1,20300203,201
CAISO,1,20300204,200
CAISO,1,20300205,189
CAISO,1,20300206,193
CAISO,1,20300207,502
CAISO,1,20300208,1397
CAISO,1,20300209,1450
CAISO,1,20300210,1230
CAISO,1,20300211,1098
CAISO,1,20300212,1104
CAISO,1,20300213,1107
CAISO,1,20300214,960
CAISO,1,20300215,783
CAISO,1,20300216,651
CAISO,1,20300217,214
CAISO,1,20300218,482
CAISO,1,20300219,225
CAISO,1,20300220,223
CAISO,1,20300221,220
CAISO,1,20300222,221
CAISO,1,20300223,213
CAISO,1,20300224,205
CAISO,1,20300301,223
CAISO,1,20300302,220
CAISO,1,20300303,218
CAISO,1,20300304,201
CAISO,1,20300305,203
CAISO,1,20300306,207
CAISO,1,20300307,507
CAISO,1,20300308,1397
CAISO,1,20300309,1450
CAISO,1,20300310,1239
CAISO,1,20300311,1206
CAISO,1,20300312,921
CAISO,1,20300313,1298
CAISO,1,20300314,963
CAISO,1,20300315,786
CAISO,1,20300316,655
CAISO,1,20300317,240
CAISO,1,20300318,491
CAISO,1,20300319,250
CAISO,1,20300320,248
CAISO,1,20300321,246
CAISO,1,20300322,247
CAISO,1,20300323,239
CAISO,1,20300324,232
CAISO,1,20300401,137
CAISO,1,20300402,131
CAISO,1,20300403,128
CAISO,1,20300404,126
CAISO,1,20300405,177
CAISO,1,20300406,1123
CAISO,1,20300407,1813
CAISO,1,20300408,1784
CAISO,1,20300409,1752
CAISO,1,20300410,1298
CAISO,1,20300411,1156
CAISO,1,20300412,1391
CAISO,1,20300413,1274
CAISO,1,20300414,1277
CAISO,1,20300415,1068
CAISO,1,20300416,1077
CAISO,1,20300417,862
CAISO,1,20300418,163
CAISO,1,20300419,513
CAISO,1,20300420,226
CAISO,1,20300421,228
CAISO,1,20300422,222
CAISO,1,20300423,158
CAISO,1,20300424,146
CAISO,1,20300501,228
CAISO,1,20300502,226
CAISO,1,20300503,220
CAISO,1,20300504,220
CAISO,1,20300505,255
CAISO,1,20300506,1136
CAISO,1,20300507,1820
CAISO,1,20300508,1790
CAISO,1,20300509,1758
CAISO,1,20300510,1306
CAISO,1,20300511,1310
CAISO,1,20300512,1349
CAISO,1,20300513,1300
CAISO,1,20300514,1289
CAISO,1,20300515,1081
CAISO,1,20300516,1092
CAISO,1,20300517,881
CAISO,1,20300518,244
CAISO,1,20300519,560
CAISO,1,20300520,321
CAISO,1,20300521,286
CAISO,1,20300522,280
CAISO,1,20300523,274
CAISO,1,20300524,270
CAISO,1,20300601,237
CAISO,1,20300602,235
CAISO,1,20300603,234
CAISO,1,20300604,263
CAISO,1,20300605,293
CAISO,1,20300606,1139
CAISO,1,20300607,1822
CAISO,1,20300608,1793
CAISO,1,20300609,1761
CAISO,1,20300610,1235
CAISO,1,20300611,1167
CAISO,1,20300612,1402
CAISO,1,20300613,1287
CAISO,1,20300614,1141
CAISO,1,20300615,1082
CAISO,1,20300616,1093
CAISO,1,20300617,881
CAISO,1,20300618,243
CAISO,1,20300619,542
CAISO,1,20300620,290
CAISO,1,20300621,253
CAISO,1,20300622,245
CAISO,1,20300623,233
CAISO,1,20300624,227
CAISO,1,20300701,171
CAISO,1,20300702,236
CAISO,1,20300703,234
CAISO,1,20300704,234
CAISO,1,20300705,264
CAISO,1,20300706,1139
CAISO,1,20300707,1826
CAISO,1,20300708,1797
CAISO,1,20300709,1760
CAISO,1,20300710,1308
CAISO,1,20300711,1310
CAISO,1,20300712,1399
CAISO,1,20300713,1292
CAISO,1,20300714,1294
CAISO,1,20300715,1081
CAISO,1,20300716,1091
CAISO,1,20300717,880
CAISO,1,20300718,239
CAISO,1,20300719,514
CAISO,1,20300720,235
CAISO,1,20300721,254
CAISO,1,20300722,185
CAISO,1,20300723,244
CAISO,1,20300724,240
CAISO,1,20300801,266
CAISO,1,20300802,236
CAISO,1,20300803,235
CAISO,1,20300804,235
CAISO,1,20300805,265
CAISO,1,20300806,1139
CAISO,1,20300807,1823
CAISO,1,20300808,1793
CAISO,1,20300809,1761
CAISO,1,20300810,1310
CAISO,1,20300811,1302
CAISO,1,20300812,1341
CAISO,1,20300813,1290
CAISO,1,20300814,1278
CAISO,1,20300815,1068
CAISO,1,20300816,1079
CAISO,1,20300817,881
CAISO,1,20300818,243
CAISO,1,20300819,542
CAISO,1,20300820,240
CAISO,1,20300821,195
CAISO,1,20300822,251
CAISO,1,20300823,245
CAISO,1,20300824,241
CAISO,1,20300901,267
CAISO,1,20300902,265
CAISO,1,20300903,264
CAISO,1,20300904,263
CAISO,1,20300905,291
CAISO,1,20300906,1146
CAISO,1,20300907,1636
CAISO,1,20300908,1486
CAISO,1,20300909,1356
CAISO,1,20300910,1235
CAISO,1,20300911,1164
CAISO,1,20300912,1397
CAISO,1,20300913,1282
CAISO,1,20300914,1135
CAISO,1,20300915,1475
CAISO,1,20300916,1340
CAISO,1,20300917,673
CAISO,1,20300918,233
CAISO,1,20300919,554
CAISO,1,20300920,312
CAISO,1,20300921,281
CAISO,1,20300922,278
CAISO,1,20300923,273
CAISO,1,20300924,268
CAISO,1,20301001,228
CAISO,1,20301002,226
CAISO,1,20301003,220
CAISO,1,20301004,221
CAISO,1,20301005,256
CAISO,1,20301006,1520
CAISO,1,20301007,1628
CAISO,1,20301008,1478
CAISO,1,20301009,1353
CAISO,1,20301010,1225
CAISO,1,20301011,1157
CAISO,1,20301012,1392
CAISO,1,20301013,1276
CAISO,1,20301014,1130
CAISO,1,20301015,1475
CAISO,1,20301016,1343
CAISO,1,20301017,680
CAISO,1,20301018,255
CAISO,1,20301019,400
CAISO,1,20301020,326
CAISO,1,20301021,261
CAISO,1,20301022,251
CAISO,1,20301023,242
CAISO,1,20301024,235
CAISO,1,20301101,232
CAISO,1,20301102,224
CAISO,1,20301103,223
CAISO,1,20301104,222
CAISO,1,20301105,322
CAISO,1,20301106,1544
CAISO,1,20301107,1073
CAISO,1,20301108,1242
CAISO,1,20301109,1030
CAISO,1,20301110,1009
CAISO,1,20301111,799
CAISO,1,20301112,625
CAISO,1,20301113,637
CAISO,1,20301114,650
CAISO,1,20301115,623
CAISO,1,20301116,447
CAISO,1,20301117,346
CAISO,1,20301118,277
CAISO,1,20301119,261
CAISO,1,20301120,413
CAISO,1,20301121,263
CAISO,1,20301122,283
CAISO,1,20301123,277
CAISO,1,20301124,272
CAISO,1,20301201,251
CAISO,1,20301202,246
CAISO,1,20301203,270
CAISO,1,20301204,268
CAISO,1,20301205,356
CAISO,1,20301206,1554
CAISO,1,20301207,577
CAISO,1,20301208,741
CAISO,1,20301209,692
CAISO,1,20301210,721
CAISO,1,20301211,835
CAISO,1,20301212,671
CAISO,1,20301213,657
CAISO,1,20301214,666
CAISO,1,20301215,635
CAISO,1,20301216,461
CAISO,1,20301217,290
CAISO,1,20301218,203
CAISO,1,20301219,231
CAISO,1,20301220,382
CAISO,1,20301221,211
CAISO,1,20301222,201
CAISO,1,20301223,194
CAISO,1,20301224,249
CAISO,1,20301301,250
CAISO,1,20301302,273
CAISO,1,20301303,272
CAISO,1,20301304,271
CAISO,1,20301305,333
CAISO,1,20301306,933
CAISO,1,20301307,1080
CAISO,1,20301308,745
CAISO,1,20301309,691
CAISO,1,20301310,721
CAISO,1,20301311,821
CAISO,1,20301312,653
CAISO,1,20301313,654
CAISO,1,20301314,668
CAISO,1,20301315,637
CAISO,1,20301316,467
CAISO,1,20301317,370
CAISO,1,20301318,304
CAISO,1,20301319,322
CAISO,1,20301320,427
CAISO,1,20301321,306
CAISO,1,20301322,297
CAISO,1,20301323,288
CAISO,1,20301324,282
CAISO,1,20301401,275
CAISO,1,20301402,272
CAISO,1,20301403,270
CAISO,1,20301404,270
CAISO,1,20301405,332
CAISO,1,20301406,933
CAISO,1,20301407,1080
CAISO,1,20301408,744
CAISO,1,20301409,695
CAISO,1,20301410,719
CAISO,1,20301411,822
CAISO,1,20301412,654
CAISO,1,20301413,655
CAISO,1,20301414,665
CAISO,1,20301415,633
CAISO,1,20301416,461
CAISO,1,20301417,362
CAISO,1,20301418,295
CAISO,1,20301419,278
CAISO,1,20301420,424
CAISO,1,20301421,277
CAISO,1,20301422,268
CAISO,1,20301423,285
CAISO,1,20301424,279
CAISO,1,20301501,246
CAISO,1,20301502,239
CAISO,1,20301503,221
CAISO,1,20301504,219
CAISO,1,20301505,218
CAISO,1,20301506,842
CAISO,1,20301507,3307
CAISO,1,20301508,1641
CAISO,1,20301509,995
CAISO,1,20301510,1005
CAISO,1,20301511,848
CAISO,1,20301512,700
CAISO,1,20301513,698
CAISO,1,20301514,393
CAISO,1,20301515,663
CAISO,1,20301516,561
CAISO,1,20301517,282
CAISO,1,20301518,423
CAISO,1,20301519,369
CAISO,1,20301520,288
CAISO,1,20301521,286
CAISO,1,20301522,274
CAISO,1,20301523,262
CAISO,1,20301524,251
CAISO,1,20301601,139
CAISO,1,20301602,134
CAISO,1,20301603,132
CAISO,1,20301604,133
CAISO,1,20301605,139
CAISO,1,20301606,476
CAISO,1,20301607,1346
CAISO,1,20301608,1641
CAISO,1,20301609,993
CAISO,1,20301610,1002
CAISO,1,20301611,842
CAISO,1,20301612,690
CAISO,1,20301613,686
CAISO,1,20301614,368
CAISO,1,20301615,648
CAISO,1,20301616,543
CAISO,1,20301617,183
CAISO,1,20301618,365
CAISO,1,20301619,297
CAISO,1,20301620,187
CAISO,1,20301621,186
CAISO,1,20301622,170
CAISO,1,20301623,157
CAISO,1,20301624,148
CAISO,1,20301701,201
CAISO,1,20301702,197
CAISO,1,20301703,194
CAISO,1,20301704,193
CAISO,1,20301705,194
CAISO,1,20301706,493
CAISO,1,20301707,1353
CAISO,1,20301708,1553
CAISO,1,20301709,1513
CAISO,1,20301710,1203
CAISO,1,20301711,1102
CAISO,1,20301712,898
CAISO,1,20301713,901
CAISO,1,20301714,741
CAISO,1,20301715,825
CAISO,1,20301716,310
CAISO,1,20301717,280
CAISO,1,20301718,431
CAISO,1,20301719,372
CAISO,1,20301720,256
CAISO,1,20301721,250
CAISO,1,20301722,250
CAISO,1,20301723,242
CAISO,1,20301724,219
CAISO,1,20301801,242
CAISO,1,20301802,239
CAISO,1,20301803,237
CAISO,1,20301804,236
CAISO,1,20301805,238
CAISO,1,20301806,242
CAISO,1,20301807,523
CAISO,1,20301808,1405
CAISO,1,20301809,1457
CAISO,1,20301810,1252
CAISO,1,20301811,1123
CAISO,1,20301812,1129
CAISO,1,20301813,1123
CAISO,1,20301814,968
CAISO,1,20301815,793
CAISO,1,20301816,662
CAISO,1,20301817,246
CAISO,1,20301818,495
CAISO,1,20301819,257
CAISO,1,20301820,256
CAISO,1,20301821,254
CAISO,1,20301822,255
CAISO,1,20301823,246
CAISO,1,20301824,239
CAISO,1,20301901,210
CAISO,1,20301902,207
CAISO,1,20301903,206
CAISO,1,20301904,206
CAISO,1,20301905,243
CAISO,1,20301906,1136
CAISO,1,20301907,1821
CAISO,1,20301908,1791
CAISO,1,20301909,1758
CAISO,1,20301910,1232
CAISO,1,20301911,1164
CAISO,1,20301912,1399
CAISO,1,20301913,1286
CAISO,1,20301914,1141
CAISO,1,20301915,1484
CAISO,1,20301916,1344
CAISO,1,20301917,883
CAISO,1,20301918,249
CAISO,1,20301919,545
CAISO,1,20301920,317
CAISO,1,20301921,285
CAISO,1,20301922,281
CAISO,1,20301923,275
CAISO,1,20301924,271
CAISO,1,20302001,242
CAISO,1,20302002,240
CAISO,1,20302003,239
CAISO,1,20302004,240
CAISO,1,20302005,273
CAISO,1,20302006,1142
CAISO,1,20302007,1829
CAISO,1,20302008,1489
CAISO,1,20302009,1358
CAISO,1,20302010,1238
CAISO,1,20302011,1171
CAISO,1,20302012,1403
CAISO,1,20302013,1288
CAISO,1,20302014,1151
CAISO,1,20302015,1484
CAISO,1,20302016,1350
CAISO,1,20302017,681
CAISO,1,20302018,255
CAISO,1,20302019,520
CAISO,1,20302020,248
CAISO,1,20302021,205
CAISO,1,20302022,196
CAISO,1,20302023,186
CAISO,1,20302024,180
CAISO,1,20302101,249
CAISO,1,20302102,246
CAISO,1,20302103,245
CAISO,1,20302104,245
CAISO,1,20302105,301
CAISO,1,20302106,1149
CAISO,1,20302107,1633
CAISO,1,20302108,1483
CAISO,1,20302109,1358
CAISO,1,20302110,1237
CAISO,1,20302111,1171
CAISO,1,20302112,1404
CAISO,1,20302113,1292
CAISO,1,20302114,1151
CAISO,1,20302115,1486
CAISO,1,20302116,1359
CAISO,1,20302117,707
CAISO,1,20302118,291
CAISO,1,20302119,560
CAISO,1,20302120,320
CAISO,1,20302121,284
CAISO,1,20302122,272
CAISO,1,20302123,261
CAISO,1,20302124,254
CAISO,1,20302201,172
CAISO,1,20302202,169
CAISO,1,20302203,168
CAISO,1,20302204,237
CAISO,1,20302205,335
CAISO,1,20302206,1550
CAISO,1,20302207,596
CAISO,1,20302208,742
CAISO,1,20302209,693
CAISO,1,20302210,721
CAISO,1,20302211,823
CAISO,1,20302212,655
CAISO,1,20302213,666
CAISO,1,20302214,675
CAISO,1,20302215,633
CAISO,1,20302216,457
CAISO,1,20302217,285
CAISO,1,20302218,194
CAISO,1,20302219,206
CAISO,1,20302220,381
CAISO,1,20302221,205
CAISO,1,20302222,196
CAISO,1,20302223,187
CAISO,1,20302224,181
CAISO,1,20302301,276
CAISO,1,20302302,273
CAISO,1,20302303,232
CAISO,1,20302304,231
CAISO,1,20302305,325
CAISO,1,20302306,929
CAISO,1,20302307,1073
CAISO,1,20302308,1242
CAISO,1,20302309,666
CAISO,1,20302310,696
CAISO,1,20302311,802
CAISO,1,20302312,630
CAISO,1,20302313,627
CAISO,1,20302314,655
CAISO,1,20302315,624
CAISO,1,20302316,452
CAISO,1,20302317,334
CAISO,1,20302318,262
CAISO,1,20302319,272
CAISO,1,20302320,419
CAISO,1,20302321,268
CAISO,1,20302322,259
CAISO,1,20302323,246
CAISO,1,20302324,238
CAISO,1,20302401,135
CAISO,1,20302402,131
CAISO,1,20302403,129
CAISO,1,20302404,129
CAISO,1,20302405,135
CAISO,1,20302406,474
CAISO,1,20302407,1345
CAISO,1,20302408,1546
CAISO,1,20302409,992
CAISO,1,20302410,1000
CAISO,1,20302411,840
CAISO,1,20302412,687
CAISO,1,20302413,683
CAISO,1,20302414,362
CAISO,1,20302415,808
CAISO,1,20302416,262
CAISO,1,20302417,174
CAISO,1,20302418,366
CAISO,1,20302419,294
CAISO,1,20302420,177
CAISO,1,20302421,173
CAISO,1,20302422,162
CAISO,1,20302423,149
CAISO,1,20302424,139
CAISO,1,20302501,269
CAISO,1,20302502,228
CAISO,1,20302503,221
CAISO,1,20302504,220
CAISO,1,20302505,206
CAISO,1,20302506,493
CAISO,1,20302507,1352
CAISO,1,20302508,1552
CAISO,1,20302509,1506
CAISO,1,20302510,999
CAISO,1,20302511,838
CAISO,1,20302512,683
CAISO,1,20302513,678
CAISO,1,20302514,352
CAISO,1,20302515,803
CAISO,1,20302516,248
CAISO,1,20302517,155
CAISO,1,20302518,360
CAISO,1,20302519,287
CAISO,1,20302520,168
CAISO,1,20302521,165
CAISO,1,20302522,165
CAISO,1,20302523,155
CAISO,1,20302524,147
CAISO,1,20302601,206
CAISO,1,20302602,201
CAISO,1,20302603,198
CAISO,1,20302604,196
CAISO,1,20302605,195
CAISO,1,20302606,196
CAISO,1,20302607,501
CAISO,1,20302608,1396
CAISO,1,20302609,1442
CAISO,1,20302610,1229
CAISO,1,20302611,1097
CAISO,1,20302612,1102
CAISO,1,20302613,1288
CAISO,1,20302614,947
CAISO,1,20302615,767
CAISO,1,20302616,632
CAISO,1,20302617,151
CAISO,1,20302618,457
CAISO,1,20302619,168
CAISO,1,20302620,166
CAISO,1,20302621,166
CAISO,1,20302622,170
CAISO,1,20302623,163
CAISO,1,20302624,154
CAISO,1,20302701,216
CAISO,1,20302702,212
CAISO,1,20302703,197
CAISO,1,20302704,196
CAISO,1,20302705,197
CAISO,1,20302706,202
CAISO,1,20302707,505
CAISO,1,20302708,1398
CAISO,1,20302709,1444
CAISO,1,20302710,1231
CAISO,1,20302711,1099
CAISO,1,20302712,1114
CAISO,1,20302713,1108
CAISO,1,20302714,961
CAISO,1,20302715,784
CAISO,1,20302716,652
CAISO,1,20302717,218
CAISO,1,20302718,483
CAISO,1,20302719,229
CAISO,1,20302720,227
CAISO,1,20302721,225
CAISO,1,20302722,226
CAISO,1,20302723,216
CAISO,1,20302724,209
CAISO,1,20302801,139
CAISO,1,20302802,133
CAISO,1,20302803,129
CAISO,1,20302804,192
CAISO,1,20302805,192
CAISO,1,20302806,197
CAISO,1,20302807,503
CAISO,1,20302808,1397
CAISO,1,20302809,1450
CAISO,1,20302810,1231
CAISO,1,20302811,1099
CAISO,1,20302812,1105
CAISO,1,20302813,1099
CAISO,1,20302814,951
CAISO,1,20302815,772
CAISO,1,20302816,637
CAISO,1,20302817,167
CAISO,1,20302818,460
CAISO,1,20302819,175
CAISO,1,20302820,171
CAISO,1,20302821,167
CAISO,1,20302822,168
CAISO,1,20302823,156
CAISO,1,20302824,146
CAISO,1,20302901,267
CAISO,1,20302902,265
CAISO,1,20302903,264
CAISO,1,20302904,225
CAISO,1,20302905,260
CAISO,1,20302906,1148
CAISO,1,20302907,1828
CAISO,1,20302908,1793
CAISO,1,20302909,1762
CAISO,1,20302910,1238
CAISO,1,20302911,1170
CAISO,1,20302912,1402
CAISO,1,20302913,1287
CAISO,1,20302914,1141
CAISO,1,20302915,1477
CAISO,1,20302916,1343
CAISO,1,20302917,676
CAISO,1,20302918,240
CAISO,1,20302919,539
CAISO,1,20302920,283
CAISO,1,20302921,244
CAISO,1,20302922,238
CAISO,1,20302923,231
CAISO,1,20302924,226
CAISO,1,20303001,225
CAISO,1,20303002,222
CAISO,1,20303003,221
CAISO,1,20303004,205
CAISO,1,20303005,240
CAISO,1,20303006,1132
CAISO,1,20303007,1818
CAISO,1,20303008,1468
CAISO,1,20303009,1343
CAISO,1,20303010,1221
CAISO,1,20303011,1153
CAISO,1,20303012,1388
CAISO,1,20303013,1271
CAISO,1,20303014,1123
CAISO,1,20303015,1463
CAISO,1,20303016,1327
CAISO,1,20303017,646
CAISO,1,20303018,137
CAISO,1,20303019,503
CAISO,1,20303020,209
CAISO,1,20303021,158
CAISO,1,20303022,153
CAISO,1,20303023,145
CAISO,1,20303024,137
CAISO,1,20303101,224
CAISO,1,20303102,206
CAISO,1,20303103,192
CAISO,1,20303104,193
CAISO,1,20303105,182
CAISO,1,20303106,1124
CAISO,1,20303107,1813
CAISO,1,20303108,1470
CAISO,1,20303109,1344
CAISO,1,20303110,1223
CAISO,1,20303111,1155
CAISO,1,20303112,1390
CAISO,1,20303113,1273
CAISO,1,20303114,1126
CAISO,1,20303115,1472
CAISO,1,20303116,1337
CAISO,1,20303117,668
CAISO,1,20303118,233
CAISO,1,20303119,539
CAISO,1,20303120,284
CAISO,1,20303121,248
CAISO,1,20303122,237
CAISO,1,20303123,231
CAISO,1,20303124,211
CAISO,1,20303201,268
CAISO,1,20303202,266
CAISO,1,20303203,226
CAISO,1,20303204,226
CAISO,1,20303205,260
CAISO,1,20303206,1139
CAISO,1,20303207,1822
CAISO,1,20303208,1793
CAISO,1,20303209,1761
CAISO,1,20303210,1237
CAISO,1,20303211,1169
CAISO,1,20303212,1402
CAISO,1,20303213,1287
CAISO,1,20303214,1149
CAISO,1,20303215,1090
CAISO,1,20303216,1349
CAISO,1,20303217,891
CAISO,1,20303218,274
CAISO,1,20303219,556
CAISO,1,20303220,293
CAISO,1,20303221,259
CAISO,1,20303222,254
CAISO,1,20303223,248
CAISO,1,20303224,177
CAISO,1,20303301,172
CAISO,1,20303302,237
CAISO,1,20303303,236
CAISO,1,20303304,236
CAISO,1,20303305,291
CAISO,1,20303306,1145
CAISO,1,20303307,1826
CAISO,1,20303308,1486
CAISO,1,20303309,1362
CAISO,1,20303310,1237
CAISO,1,20303311,1170
CAISO,1,20303312,1407
CAISO,1,20303313,1292
CAISO,1,20303314,1147
CAISO,1,20303315,1477
CAISO,1,20303316,1332
CAISO,1,20303317,655
CAISO,1,20303318,174
CAISO,1,20303319,514
CAISO,1,20303320,235
CAISO,1,20303321,191
CAISO,1,20303322,186
CAISO,1,20303323,180
CAISO,1,20303324,174
CAISO,1,20303401,172
CAISO,1,20303402,237
CAISO,1,20303403,236
CAISO,1,20303404,236
CAISO,1,20303405,291
CAISO,1,20303406,1145
CAISO,1,20303407,1826
CAISO,1,20303408,1486
CAISO,1,20303409,1362
CAISO,1,20303410,1237
CAISO,1,20303411,1170
CAISO,1,20303412,1407
CAISO,1,20303413,1292
CAISO,1,20303414,1147
CAISO,1,20303415,1477
CAISO,1,20303416,1332
CAISO,1,20303417,655
CAISO,1,20303418,174
CAISO,1,20303419,514
CAISO,1,20303420,235
CAISO,1,20303421,191
CAISO,1,20303422,186
CAISO,1,20303423,180
CAISO,1,20303424,174
CAISO,1,20303501,206
CAISO,1,20303502,202
CAISO,1,20303503,200
CAISO,1,20303504,200
CAISO,1,20303505,274
CAISO,1,20303506,914
CAISO,1,20303507,552
CAISO,1,20303508,722
CAISO,1,20303509,671
CAISO,1,20303510,700
CAISO,1,20303511,806
CAISO,1,20303512,634
CAISO,1,20303513,631
CAISO,1,20303514,657
CAISO,1,20303515,629
CAISO,1,20303516,461
CAISO,1,20303517,334
CAISO,1,20303518,265
CAISO,1,20303519,288
CAISO,1,20303520,419
CAISO,1,20303521,269
CAISO,1,20303522,258
CAISO,1,20303523,244
CAISO,1,20303524,237
CAISO,1,20303601,232
CAISO,1,20303602,213
CAISO,1,20303603,212
CAISO,1,20303604,212
CAISO,1,20303605,318
CAISO,1,20303606,926
CAISO,1,20303607,1074
CAISO,1,20303608,1237
CAISO,1,20303609,672
CAISO,1,20303610,702
CAISO,1,20303611,807
CAISO,1,20303612,636
CAISO,1,20303613,632
CAISO,1,20303614,643
CAISO,1,20303615,611
CAISO,1,20303616,428
CAISO,1,20303617,321
CAISO,1,20303618,251
CAISO,1,20303619,270
CAISO,1,20303620,418
CAISO,1,20303621,266
CAISO,1,20303622,256
CAISO,1,20303623,233
CAISO,1,20303624,226
CAISO,1,20303701,133
CAISO,1,20303702,129
CAISO,1,20303703,128
CAISO,1,20303704,193
CAISO,1,20303705,209
CAISO,1,20303706,507
CAISO,1,20303707,1357
CAISO,1,20303708,1648
CAISO,1,20303709,1002
CAISO,1,20303710,1010
CAISO,1,20303711,850
CAISO,1,20303712,699
CAISO,1,20303713,694
CAISO,1,20303714,354
CAISO,1,20303715,640
CAISO,1,20303716,533
CAISO,1,20303717,156
CAISO,1,20303718,357
CAISO,1,20303719,321
CAISO,1,20303720,232
CAISO,1,20303721,231
CAISO,1,20303722,223
CAISO,1,20303723,231
CAISO,1,20303724,226
CAISO,1,20450101,270
CAISO,1,20450102,248
CAISO,1,20450103,312
CAISO,1,20450104,310
CAISO,1,20450105,142
CAISO,1,20450106,140
CAISO,1,20450107,856
CAISO,1,20450108,2584
CAISO,1,20450109,2684
CAISO,1,20450110,2302
CAISO,1,20450111,2222
CAISO,1,20450112,1678
CAISO,1,20450113,2396
CAISO,1,20450114,2248
CAISO,1,20450115,2844
CAISO,1,20450116,1156
CAISO,1,20450117,249
CAISO,1,20450118,811
CAISO,1,20450119,271
CAISO,1,20450120,270
CAISO,1,20450121,270
CAISO,1,20450122,280
CAISO,1,20450123,275
CAISO,1,20450124,268
CAISO,1,20450201,264
CAISO,1,20450202,260
CAISO,1,20450203,256
CAISO,1,20450204,268
CAISO,1,20450205,238
CAISO,1,20450206,241
CAISO,1,20450207,869
CAISO,1,20450208,2586
CAISO,1,20450209,2685
CAISO,1,20450210,2279
CAISO,1,20450211,2029
CAISO,1,20450212,2021
CAISO,1,20450213,2033
CAISO,1,20450214,1753
CAISO,1,20450215,1412
CAISO,1,20450216,1155
CAISO,1,20450217,263
CAISO,1,20450218,808
CAISO,1,20450219,267
CAISO,1,20450220,265
CAISO,1,20450221,265
CAISO,1,20450222,273
CAISO,1,20450223,266
CAISO,1,20450224,258
CAISO,1,20450301,281
CAISO,1,20450302,282
CAISO,1,20450303,279
CAISO,1,20450304,238
CAISO,1,20450305,239
CAISO,1,20450306,259
CAISO,1,20450307,873
CAISO,1,20450308,2582
CAISO,1,20450309,2685
CAISO,1,20450310,2283
CAISO,1,20450311,2221
CAISO,1,20450312,1676
CAISO,1,20450313,2395
CAISO,1,20450314,1602
CAISO,1,20450315,1413
CAISO,1,20450316,1148
CAISO,1,20450317,299
CAISO,1,20450318,818
CAISO,1,20450319,303
CAISO,1,20450320,302
CAISO,1,20450321,302
CAISO,1,20450322,304
CAISO,1,20450323,297
CAISO,1,20450324,290
CAISO,1,20450401,162
CAISO,1,20450402,155
CAISO,1,20450403,150
CAISO,1,20450404,146
CAISO,1,20450405,254
CAISO,1,20450406,2084
CAISO,1,20450407,3382
CAISO,1,20450408,3324
CAISO,1,20450409,3264
CAISO,1,20450410,2406
CAISO,1,20450411,2136
CAISO,1,20450412,2580
CAISO,1,20450413,2360
CAISO,1,20450414,2364
CAISO,1,20450415,1967
CAISO,1,20450416,1987
CAISO,1,20450417,1578
CAISO,1,20450418,179
CAISO,1,20450419,892
CAISO,1,20450420,305
CAISO,1,20450421,277
CAISO,1,20450422,273
CAISO,1,20450423,185
CAISO,1,20450424,172
CAISO,1,20450501,292
CAISO,1,20450502,289
CAISO,1,20450503,275
CAISO,1,20450504,280
CAISO,1,20450505,351
CAISO,1,20450506,2088
CAISO,1,20450507,3381
CAISO,1,20450508,3326
CAISO,1,20450509,3265
CAISO,1,20450510,2409
CAISO,1,20450511,2413
CAISO,1,20450512,2487
CAISO,1,20450513,2392
CAISO,1,20450514,2370
CAISO,1,20450515,1972
CAISO,1,20450516,1994
CAISO,1,20450517,1588
CAISO,1,20450518,300
CAISO,1,20450519,932
CAISO,1,20450520,431
CAISO,1,20450521,361
CAISO,1,20450522,386
CAISO,1,20450523,381
CAISO,1,20450524,348
CAISO,1,20450601,381
CAISO,1,20450602,302
CAISO,1,20450603,301
CAISO,1,20450604,370
CAISO,1,20450605,400
CAISO,1,20450606,2090
CAISO,1,20450607,3383
CAISO,1,20450608,3327
CAISO,1,20450609,3267
CAISO,1,20450610,2265
CAISO,1,20450611,2135
CAISO,1,20450612,2584
CAISO,1,20450613,2365
CAISO,1,20450614,2085
CAISO,1,20450615,1971
CAISO,1,20450616,1994
CAISO,1,20450617,1588
CAISO,1,20450618,258
CAISO,1,20450619,888
CAISO,1,20450620,353
CAISO,1,20450621,316
CAISO,1,20450622,308
CAISO,1,20450623,290
CAISO,1,20450624,284
CAISO,1,20450701,213
CAISO,1,20450702,380
CAISO,1,20450703,378
CAISO,1,20450704,377
CAISO,1,20450705,438
CAISO,1,20450706,2117
CAISO,1,20450707,3396
CAISO,1,20450708,3331
CAISO,1,20450709,3257
CAISO,1,20450710,2398
CAISO,1,20450711,2485
CAISO,1,20450712,2572
CAISO,1,20450713,2370
CAISO,1,20450714,2473
CAISO,1,20450715,1977
CAISO,1,20450716,2023
CAISO,1,20450717,1623
CAISO,1,20450718,372
CAISO,1,20450719,901
CAISO,1,20450720,325
CAISO,1,20450721,388
CAISO,1,20450722,226
CAISO,1,20450723,385
CAISO,1,20450724,383
CAISO,1,20450801,375
CAISO,1,20450802,304
CAISO,1,20450803,302
CAISO,1,20450804,378
CAISO,1,20450805,439
CAISO,1,20450806,2118
CAISO,1,20450807,3386
CAISO,1,20450808,3346
CAISO,1,20450809,3269
CAISO,1,20450810,2414
CAISO,1,20450811,2413
CAISO,1,20450812,2487
CAISO,1,20450813,2398
CAISO,1,20450814,2368
CAISO,1,20450815,1971
CAISO,1,20450816,1964
CAISO,1,20450817,1591
CAISO,1,20450818,303
