project,period,facet,elcc_surface_coefficient
Cape_Mendocino_Offshore_Wind,2021,13,0.509186
Del_Norte_Offshore_Wind,2021,13,0.509186
Customer_PV,2021,14,0.230711
CAISO_Solar_for_Other,2021,14,0.230711
CAISO_Solar_for_CAISO,2021,14,0.230711
CAISO_Wind_for_Other,2021,14,0.471368
CAISO_Wind_for_CAISO,2021,14,0.471368
Carrizo_Solar,2021,14,0.230711
Carrizo_Wind,2021,14,0.471368
Central_Valley_North_Los_Banos_Solar,2021,14,0.230711
Central_Valley_North_Los_Banos_Wind,2021,14,0.471368
Distributed_Solar,2021,14,0.230711
Mountain_Pass_El_Dorado_Solar,2021,14,0.230711
Greater_Imperial_Solar,2021,14,0.230711
Greater_Imperial_Wind,2021,14,0.471368
Greater_Kramer_Wind,2021,14,0.471368
Humboldt_Wind,2021,14,0.471368
Inyokern_North_Kramer_Solar,2021,14,0.230711
Kern_Greater_Carrizo_Solar,2021,14,0.230711
Kern_Greater_Carrizo_Wind,2021,14,0.471368
Kramer_Inyokern_Ex_Solar,2021,14,0.230711
Kramer_Inyokern_Ex_Wind,2021,14,0.471368
North_Victor_Solar,2021,14,0.230711
Northern_California_Ex_Solar,2021,14,0.230711
Northern_California_Ex_Wind,2021,14,0.471368
NW_Ext_Tx_Wind,2021,14,0.471368
Riverside_Palm_Springs_Solar,2021,14,0.230711
Sacramento_River_Solar,2021,14,0.230711
Sacramento_River_Wind,2021,14,0.471368
SCADSNV_Solar,2021,14,0.230711
SCADSNV_Wind,2021,14,0.471368
Solano_Solar,2021,14,0.230711
Solano_subzone_Solar,2021,14,0.230711
Solano_subzone_Wind,2021,14,0.471368
Solano_Wind,2021,14,0.471368
Southern_California_Desert_Ex_Solar,2021,14,0.230711
Southern_California_Desert_Ex_Wind,2021,14,0.471368
Southern_Nevada_Solar,2021,14,0.230711
Southern_Nevada_Wind,2021,14,0.471368
SW_Ext_Tx_Wind,2021,14,0.471368
Tehachapi_Ex_Solar,2021,14,0.230711
Tehachapi_Solar,2021,14,0.230711
Tehachapi_Wind,2021,14,0.471368
Westlands_Ex_Solar,2021,14,0.230711
Westlands_Ex_Wind,2021,14,0.471368
Westlands_Solar,2021,14,0.230711
Arizona_Solar,2021,14,0.230711
Arizona_Wind,2021,14,0.471368
Baja_California_Solar,2021,14,0.230711
Baja_California_Wind,2021,14,0.471368
Idaho_Wind,2021,14,0.471368
New_Mexico_Solar,2021,14,0.230711
New_Mexico_Wind,2021,14,0.471368
Utah_Solar,2021,14,0.230711
Utah_Wind,2021,14,0.471368
Wyoming_Wind,2021,14,0.471368
Pacific_Northwest_Wind,2021,14,0.471368
Diablo_Canyon_Offshore_Wind,2021,14,0.471368
Humboldt_Bay_Offshore_Wind,2021,14,0.471368
Morro_Bay_Offshore_Wind,2021,14,0.471368
Diablo_Canyon_Offshore_Wind_Ext_Tx,2021,14,0.471368
Cape_Mendocino_Offshore_Wind,2021,14,0.471368
Del_Norte_Offshore_Wind,2021,14,0.471368
Customer_PV,2021,15,0.230711
CAISO_Solar_for_Other,2021,15,0.230711
CAISO_Solar_for_CAISO,2021,15,0.230711
CAISO_Wind_for_Other,2021,15,0.336967
CAISO_Wind_for_CAISO,2021,15,0.336967
Carrizo_Solar,2021,15,0.230711
Carrizo_Wind,2021,15,0.336967
Central_Valley_North_Los_Banos_Solar,2021,15,0.230711
Central_Valley_North_Los_Banos_Wind,2021,15,0.336967
Distributed_Solar,2021,15,0.230711
Mountain_Pass_El_Dorado_Solar,2021,15,0.230711
Greater_Imperial_Solar,2021,15,0.230711
Greater_Imperial_Wind,2021,15,0.336967
Greater_Kramer_Wind,2021,15,0.336967
Humboldt_Wind,2021,15,0.336967
Inyokern_North_Kramer_Solar,2021,15,0.230711
Kern_Greater_Carrizo_Solar,2021,15,0.230711
Kern_Greater_Carrizo_Wind,2021,15,0.336967
Kramer_Inyokern_Ex_Solar,2021,15,0.230711
Kramer_Inyokern_Ex_Wind,2021,15,0.336967
North_Victor_Solar,2021,15,0.230711
Northern_California_Ex_Solar,2021,15,0.230711
Northern_California_Ex_Wind,2021,15,0.336967
NW_Ext_Tx_Wind,2021,15,0.336967
Riverside_Palm_Springs_Solar,2021,15,0.230711
Sacramento_River_Solar,2021,15,0.230711
Sacramento_River_Wind,2021,15,0.336967
SCADSNV_Solar,2021,15,0.230711
SCADSNV_Wind,2021,15,0.336967
Solano_Solar,2021,15,0.230711
Solano_subzone_Solar,2021,15,0.230711
Solano_subzone_Wind,2021,15,0.336967
Solano_Wind,2021,15,0.336967
Southern_California_Desert_Ex_Solar,2021,15,0.230711
Southern_California_Desert_Ex_Wind,2021,15,0.336967
Southern_Nevada_Solar,2021,15,0.230711
Southern_Nevada_Wind,2021,15,0.336967
SW_Ext_Tx_Wind,2021,15,0.336967
Tehachapi_Ex_Solar,2021,15,0.230711
Tehachapi_Solar,2021,15,0.230711
Tehachapi_Wind,2021,15,0.336967
Westlands_Ex_Solar,2021,15,0.230711
Westlands_Ex_Wind,2021,15,0.336967
Westlands_Solar,2021,15,0.230711
Arizona_Solar,2021,15,0.230711
Arizona_Wind,2021,15,0.336967
Baja_California_Solar,2021,15,0.230711
Baja_California_Wind,2021,15,0.336967
Idaho_Wind,2021,15,0.336967
New_Mexico_Solar,2021,15,0.230711
New_Mexico_Wind,2021,15,0.336967
Utah_Solar,2021,15,0.230711
Utah_Wind,2021,15,0.336967
Wyoming_Wind,2021,15,0.336967
Pacific_Northwest_Wind,2021,15,0.336967
Diablo_Canyon_Offshore_Wind,2021,15,0.336967
Humboldt_Bay_Offshore_Wind,2021,15,0.336967
Morro_Bay_Offshore_Wind,2021,15,0.336967
Diablo_Canyon_Offshore_Wind_Ext_Tx,2021,15,0.336967
Cape_Mendocino_Offshore_Wind,2021,15,0.336967
Del_Norte_Offshore_Wind,2021,15,0.336967
Customer_PV,2021,16,0.270959
CAISO_Solar_for_Other,2021,16,0.270959
CAISO_Solar_for_CAISO,2021,16,0.270959
CAISO_Wind_for_Other,2021,16,0.318856
CAISO_Wind_for_CAISO,2021,16,0.318856
Carrizo_Solar,2021,16,0.270959
Carrizo_Wind,2021,16,0.318856
Central_Valley_North_Los_Banos_Solar,2021,16,0.270959
Central_Valley_North_Los_Banos_Wind,2021,16,0.318856
Distributed_Solar,2021,16,0.270959
Mountain_Pass_El_Dorado_Solar,2021,16,0.270959
Greater_Imperial_Solar,2021,16,0.270959
Greater_Imperial_Wind,2021,16,0.318856
Greater_Kramer_Wind,2021,16,0.318856
Humboldt_Wind,2021,16,0.318856
Inyokern_North_Kramer_Solar,2021,16,0.270959
Kern_Greater_Carrizo_Solar,2021,16,0.270959
Kern_Greater_Carrizo_Wind,2021,16,0.318856
Kramer_Inyokern_Ex_Solar,2021,16,0.270959
Kramer_Inyokern_Ex_Wind,2021,16,0.318856
North_Victor_Solar,2021,16,0.270959
Northern_California_Ex_Solar,2021,16,0.270959
Northern_California_Ex_Wind,2021,16,0.318856
NW_Ext_Tx_Wind,2021,16,0.318856
Riverside_Palm_Springs_Solar,2021,16,0.270959
Sacramento_River_Solar,2021,16,0.270959
Sacramento_River_Wind,2021,16,0.318856
SCADSNV_Solar,2021,16,0.270959
SCADSNV_Wind,2021,16,0.318856
Solano_Solar,2021,16,0.270959
Solano_subzone_Solar,2021,16,0.270959
Solano_subzone_Wind,2021,16,0.318856
Solano_Wind,2021,16,0.318856
Southern_California_Desert_Ex_Solar,2021,16,0.270959
Southern_California_Desert_Ex_Wind,2021,16,0.318856
Southern_Nevada_Solar,2021,16,0.270959
Southern_Nevada_Wind,2021,16,0.318856
SW_Ext_Tx_Wind,2021,16,0.318856
Tehachapi_Ex_Solar,2021,16,0.270959
Tehachapi_Solar,2021,16,0.270959
Tehachapi_Wind,2021,16,0.318856
Westlands_Ex_Solar,2021,16,0.270959
Westlands_Ex_Wind,2021,16,0.318856
Westlands_Solar,2021,16,0.270959
Arizona_Solar,2021,16,0.270959
Arizona_Wind,2021,16,0.318856
Baja_California_Solar,2021,16,0.270959
Baja_California_Wind,2021,16,0.318856
Idaho_Wind,2021,16,0.318856
New_Mexico_Solar,2021,16,0.270959
New_Mexico_Wind,2021,16,0.318856
Utah_Solar,2021,16,0.270959
Utah_Wind,2021,16,0.318856
Wyoming_Wind,2021,16,0.318856
Pacific_Northwest_Wind,2021,16,0.318856
Diablo_Canyon_Offshore_Wind,2021,16,0.318856
Humboldt_Bay_Offshore_Wind,2021,16,0.318856
Morro_Bay_Offshore_Wind,2021,16,0.318856
Diablo_Canyon_Offshore_Wind_Ext_Tx,2021,16,0.318856
Cape_Mendocino_Offshore_Wind,2021,16,0.318856
Del_Norte_Offshore_Wind,2021,16,0.318856
Customer_PV,2021,17,0.063958
CAISO_Solar_for_Other,2021,17,0.063958
CAISO_Solar_for_CAISO,2021,17,0.063958
CAISO_Wind_for_Other,2021,17,0.516611
CAISO_Wind_for_CAISO,2021,17,0.516611
Carrizo_Solar,2021,17,0.063958
Carrizo_Wind,2021,17,0.516611
Central_Valley_North_Los_Banos_Solar,2021,17,0.063958
Central_Valley_North_Los_Banos_Wind,2021,17,0.516611
Distributed_Solar,2021,17,0.063958
Mountain_Pass_El_Dorado_Solar,2021,17,0.063958
Greater_Imperial_Solar,2021,17,0.063958
Greater_Imperial_Wind,2021,17,0.516611
Greater_Kramer_Wind,2021,17,0.516611
Humboldt_Wind,2021,17,0.516611
Inyokern_North_Kramer_Solar,2021,17,0.063958
Kern_Greater_Carrizo_Solar,2021,17,0.063958
Kern_Greater_Carrizo_Wind,2021,17,0.516611
Kramer_Inyokern_Ex_Solar,2021,17,0.063958
Kramer_Inyokern_Ex_Wind,2021,17,0.516611
North_Victor_Solar,2021,17,0.063958
Northern_California_Ex_Solar,2021,17,0.063958
Northern_California_Ex_Wind,2021,17,0.516611
NW_Ext_Tx_Wind,2021,17,0.516611
Riverside_Palm_Springs_Solar,2021,17,0.063958
Sacramento_River_Solar,2021,17,0.063958
Sacramento_River_Wind,2021,17,0.516611
SCADSNV_Solar,2021,17,0.063958
SCADSNV_Wind,2021,17,0.516611
Solano_Solar,2021,17,0.063958
Solano_subzone_Solar,2021,17,0.063958
Solano_subzone_Wind,2021,17,0.516611
Solano_Wind,2021,17,0.516611
Southern_California_Desert_Ex_Solar,2021,17,0.063958
Southern_California_Desert_Ex_Wind,2021,17,0.516611
Southern_Nevada_Solar,2021,17,0.063958
Southern_Nevada_Wind,2021,17,0.516611
SW_Ext_Tx_Wind,2021,17,0.516611
Tehachapi_Ex_Solar,2021,17,0.063958
Tehachapi_Solar,2021,17,0.063958
Tehachapi_Wind,2021,17,0.516611
Westlands_Ex_Solar,2021,17,0.063958
Westlands_Ex_Wind,2021,17,0.516611
Westlands_Solar,2021,17,0.063958
Arizona_Solar,2021,17,0.063958
Arizona_Wind,2021,17,0.516611
Baja_California_Solar,2021,17,0.063958
Baja_California_Wind,2021,17,0.516611
Idaho_Wind,2021,17,0.516611
New_Mexico_Solar,2021,17,0.063958
New_Mexico_Wind,2021,17,0.516611
Utah_Solar,2021,17,0.063958
Utah_Wind,2021,17,0.516611
Wyoming_Wind,2021,17,0.516611
Pacific_Northwest_Wind,2021,17,0.516611
Diablo_Canyon_Offshore_Wind,2021,17,0.516611
Humboldt_Bay_Offshore_Wind,2021,17,0.516611
Morro_Bay_Offshore_Wind,2021,17,0.516611
Diablo_Canyon_Offshore_Wind_Ext_Tx,2021,17,0.516611
Cape_Mendocino_Offshore_Wind,2021,17,0.516611
Del_Norte_Offshore_Wind,2021,17,0.516611
Customer_PV,2021,18,0.080457
CAISO_Solar_for_Other,2021,18,0.080457
CAISO_Solar_for_CAISO,2021,18,0.080457
CAISO_Wind_for_Other,2021,18,0.509186
CAISO_Wind_for_CAISO,2021,18,0.509186
Carrizo_Solar,2021,18,0.080457
Carrizo_Wind,2021,18,0.509186
Central_Valley_North_Los_Banos_Solar,2021,18,0.080457
Central_Valley_North_Los_Banos_Wind,2021,18,0.509186
Distributed_Solar,2021,18,0.080457
Mountain_Pass_El_Dorado_Solar,2021,18,0.080457
Greater_Imperial_Solar,2021,18,0.080457
Greater_Imperial_Wind,2021,18,0.509186
Greater_Kramer_Wind,2021,18,0.509186
Humboldt_Wind,2021,18,0.509186
Inyokern_North_Kramer_Solar,2021,18,0.080457
Kern_Greater_Carrizo_Solar,2021,18,0.080457
Kern_Greater_Carrizo_Wind,2021,18,0.509186
Kramer_Inyokern_Ex_Solar,2021,18,0.080457
Kramer_Inyokern_Ex_Wind,2021,18,0.509186
North_Victor_Solar,2021,18,0.080457
Northern_California_Ex_Solar,2021,18,0.080457
Northern_California_Ex_Wind,2021,18,0.509186
NW_Ext_Tx_Wind,2021,18,0.509186
Riverside_Palm_Springs_Solar,2021,18,0.080457
Sacramento_River_Solar,2021,18,0.080457
Sacramento_River_Wind,2021,18,0.509186
SCADSNV_Solar,2021,18,0.080457
SCADSNV_Wind,2021,18,0.509186
Solano_Solar,2021,18,0.080457
Solano_subzone_Solar,2021,18,0.080457
Solano_subzone_Wind,2021,18,0.509186
Solano_Wind,2021,18,0.509186
Southern_California_Desert_Ex_Solar,2021,18,0.080457
Southern_California_Desert_Ex_Wind,2021,18,0.509186
Southern_Nevada_Solar,2021,18,0.080457
Southern_Nevada_Wind,2021,18,0.509186
SW_Ext_Tx_Wind,2021,18,0.509186
Tehachapi_Ex_Solar,2021,18,0.080457
Tehachapi_Solar,2021,18,0.080457
Tehachapi_Wind,2021,18,0.509186
Westlands_Ex_Solar,2021,18,0.080457
Westlands_Ex_Wind,2021,18,0.509186
Westlands_Solar,2021,18,0.080457
Arizona_Solar,2021,18,0.080457
Arizona_Wind,2021,18,0.509186
Baja_California_Solar,2021,18,0.080457
Baja_California_Wind,2021,18,0.509186
Idaho_Wind,2021,18,0.509186
New_Mexico_Solar,2021,18,0.080457
New_Mexico_Wind,2021,18,0.509186
Utah_Solar,2021,18,0.080457
Utah_Wind,2021,18,0.509186
Wyoming_Wind,2021,18,0.509186
Pacific_Northwest_Wind,2021,18,0.509186
Diablo_Canyon_Offshore_Wind,2021,18,0.509186
Humboldt_Bay_Offshore_Wind,2021,18,0.509186
Morro_Bay_Offshore_Wind,2021,18,0.509186
Diablo_Canyon_Offshore_Wind_Ext_Tx,2021,18,0.509186
Cape_Mendocino_Offshore_Wind,2021,18,0.509186
Del_Norte_Offshore_Wind,2021,18,0.509186
Customer_PV,2021,19,0.080457
CAISO_Solar_for_Other,2021,19,0.080457
CAISO_Solar_for_CAISO,2021,19,0.080457
CAISO_Wind_for_Other,2021,19,0.339527
CAISO_Wind_for_CAISO,2021,19,0.339527
Carrizo_Solar,2021,19,0.080457
Carrizo_Wind,2021,19,0.339527
Central_Valley_North_Los_Banos_Solar,2021,19,0.080457
Central_Valley_North_Los_Banos_Wind,2021,19,0.339527
Distributed_Solar,2021,19,0.080457
Mountain_Pass_El_Dorado_Solar,2021,19,0.080457
Greater_Imperial_Solar,2021,19,0.080457
Greater_Imperial_Wind,2021,19,0.339527
Greater_Kramer_Wind,2021,19,0.339527
Humboldt_Wind,2021,19,0.339527
Inyokern_North_Kramer_Solar,2021,19,0.080457
Kern_Greater_Carrizo_Solar,2021,19,0.080457
Kern_Greater_Carrizo_Wind,2021,19,0.339527
Kramer_Inyokern_Ex_Solar,2021,19,0.080457
Kramer_Inyokern_Ex_Wind,2021,19,0.339527
North_Victor_Solar,2021,19,0.080457
Northern_California_Ex_Solar,2021,19,0.080457
Northern_California_Ex_Wind,2021,19,0.339527
NW_Ext_Tx_Wind,2021,19,0.339527
Riverside_Palm_Springs_Solar,2021,19,0.080457
Sacramento_River_Solar,2021,19,0.080457
Sacramento_River_Wind,2021,19,0.339527
SCADSNV_Solar,2021,19,0.080457
SCADSNV_Wind,2021,19,0.339527
Solano_Solar,2021,19,0.080457
Solano_subzone_Solar,2021,19,0.080457
Solano_subzone_Wind,2021,19,0.339527
Solano_Wind,2021,19,0.339527
Southern_California_Desert_Ex_Solar,2021,19,0.080457
Southern_California_Desert_Ex_Wind,2021,19,0.339527
Southern_Nevada_Solar,2021,19,0.080457
Southern_Nevada_Wind,2021,19,0.339527
SW_Ext_Tx_Wind,2021,19,0.339527
Tehachapi_Ex_Solar,2021,19,0.080457
Tehachapi_Solar,2021,19,0.080457
Tehachapi_Wind,2021,19,0.339527
Westlands_Ex_Solar,2021,19,0.080457
Westlands_Ex_Wind,2021,19,0.339527
Westlands_Solar,2021,19,0.080457
Arizona_Solar,2021,19,0.080457
Arizona_Wind,2021,19,0.339527
Baja_California_Solar,2021,19,0.080457
Baja_California_Wind,2021,19,0.339527
Idaho_Wind,2021,19,0.339527
New_Mexico_Solar,2021,19,0.080457
New_Mexico_Wind,2021,19,0.339527
Utah_Solar,2021,19,0.080457
Utah_Wind,2021,19,0.339527
Wyoming_Wind,2021,19,0.339527
Pacific_Northwest_Wind,2021,19,0.339527
Diablo_Canyon_Offshore_Wind,2021,19,0.339527
Humboldt_Bay_Offshore_Wind,2021,19,0.339527
Morro_Bay_Offshore_Wind,2021,19,0.339527
Diablo_Canyon_Offshore_Wind_Ext_Tx,2021,19,0.339527
Cape_Mendocino_Offshore_Wind,2021,19,0.339527
Del_Norte_Offshore_Wind,2021,19,0.339527
Customer_PV,2021,20,0.086145
CAISO_Solar_for_Other,2021,20,0.086145
CAISO_Solar_for_CAISO,2021,20,0.086145
CAISO_Wind_for_Other,2021,20,0.336967
CAISO_Wind_for_CAISO,2021,20,0.336967
Carrizo_Solar,2021,20,0.086145
Carrizo_Wind,2021,20,0.336967
Central_Valley_North_Los_Banos_Solar,2021,20,0.086145
Central_Valley_North_Los_Banos_Wind,2021,20,0.336967
Distributed_Solar,2021,20,0.086145
Mountain_Pass_El_Dorado_Solar,2021,20,0.086145
Greater_Imperial_Solar,2021,20,0.086145
Greater_Imperial_Wind,2021,20,0.336967
Greater_Kramer_Wind,2021,20,0.336967
Humboldt_Wind,2021,20,0.336967
Inyokern_North_Kramer_Solar,2021,20,0.086145
Kern_Greater_Carrizo_Solar,2021,20,0.086145
Kern_Greater_Carrizo_Wind,2021,20,0.336967
Kramer_Inyokern_Ex_Solar,2021,20,0.086145
Kramer_Inyokern_Ex_Wind,2021,20,0.336967
North_Victor_Solar,2021,20,0.086145
Northern_California_Ex_Solar,2021,20,0.086145
Northern_California_Ex_Wind,2021,20,0.336967
NW_Ext_Tx_Wind,2021,20,0.336967
Riverside_Palm_Springs_Solar,2021,20,0.086145
Sacramento_River_Solar,2021,20,0.086145
Sacramento_River_Wind,2021,20,0.336967
SCADSNV_Solar,2021,20,0.086145
SCADSNV_Wind,2021,20,0.336967
Solano_Solar,2021,20,0.086145
Solano_subzone_Solar,2021,20,0.086145
Solano_subzone_Wind,2021,20,0.336967
Solano_Wind,2021,20,0.336967
Southern_California_Desert_Ex_Solar,2021,20,0.086145
Southern_California_Desert_Ex_Wind,2021,20,0.336967
Southern_Nevada_Solar,2021,20,0.086145
Southern_Nevada_Wind,2021,20,0.336967
SW_Ext_Tx_Wind,2021,20,0.336967
Tehachapi_Ex_Solar,2021,20,0.086145
Tehachapi_Solar,2021,20,0.086145
Tehachapi_Wind,2021,20,0.336967
Westlands_Ex_Solar,2021,20,0.086145
Westlands_Ex_Wind,2021,20,0.336967
Westlands_Solar,2021,20,0.086145
Arizona_Solar,2021,20,0.086145
Arizona_Wind,2021,20,0.336967
Baja_California_Solar,2021,20,0.086145
Baja_California_Wind,2021,20,0.336967
Idaho_Wind,2021,20,0.336967
New_Mexico_Solar,2021,20,0.086145
New_Mexico_Wind,2021,20,0.336967
Utah_Solar,2021,20,0.086145
Utah_Wind,2021,20,0.336967
Wyoming_Wind,2021,20,0.336967
Pacific_Northwest_Wind,2021,20,0.336967
Diablo_Canyon_Offshore_Wind,2021,20,0.336967
Humboldt_Bay_Offshore_Wind,2021,20,0.336967
Morro_Bay_Offshore_Wind,2021,20,0.336967
Diablo_Canyon_Offshore_Wind_Ext_Tx,2021,20,0.336967
Cape_Mendocino_Offshore_Wind,2021,20,0.336967
Del_Norte_Offshore_Wind,2021,20,0.336967
Customer_PV,2021,21,0.034771
CAISO_Solar_for_Other,2021,21,0.034771
CAISO_Solar_for_CAISO,2021,21,0.034771
CAISO_Wind_for_Other,2021,21,0.519642
CAISO_Wind_for_CAISO,2021,21,0.519642
Carrizo_Solar,2021,21,0.034771
Carrizo_Wind,2021,21,0.519642
Central_Valley_North_Los_Banos_Solar,2021,21,0.034771
Central_Valley_North_Los_Banos_Wind,2021,21,0.519642
Distributed_Solar,2021,21,0.034771
Mountain_Pass_El_Dorado_Solar,2021,21,0.034771
Greater_Imperial_Solar,2021,21,0.034771
Greater_Imperial_Wind,2021,21,0.519642
Greater_Kramer_Wind,2021,21,0.519642
Humboldt_Wind,2021,21,0.519642
Inyokern_North_Kramer_Solar,2021,21,0.034771
Kern_Greater_Carrizo_Solar,2021,21,0.034771
Kern_Greater_Carrizo_Wind,2021,21,0.519642
Kramer_Inyokern_Ex_Solar,2021,21,0.034771
Kramer_Inyokern_Ex_Wind,2021,21,0.519642
North_Victor_Solar,2021,21,0.034771
Northern_California_Ex_Solar,2021,21,0.034771
Northern_California_Ex_Wind,2021,21,0.519642
NW_Ext_Tx_Wind,2021,21,0.519642
Riverside_Palm_Springs_Solar,2021,21,0.034771
Sacramento_River_Solar,2021,21,0.034771
Sacramento_River_Wind,2021,21,0.519642
SCADSNV_Solar,2021,21,0.034771
SCADSNV_Wind,2021,21,0.519642
Solano_Solar,2021,21,0.034771
Solano_subzone_Solar,2021,21,0.034771
Solano_subzone_Wind,2021,21,0.519642
Solano_Wind,2021,21,0.519642
Southern_California_Desert_Ex_Solar,2021,21,0.034771
Southern_California_Desert_Ex_Wind,2021,21,0.519642
Southern_Nevada_Solar,2021,21,0.034771
Southern_Nevada_Wind,2021,21,0.519642
SW_Ext_Tx_Wind,2021,21,0.519642
Tehachapi_Ex_Solar,2021,21,0.034771
Tehachapi_Solar,2021,21,0.034771
Tehachapi_Wind,2021,21,0.519642
Westlands_Ex_Solar,2021,21,0.034771
Westlands_Ex_Wind,2021,21,0.519642
Westlands_Solar,2021,21,0.034771
Arizona_Solar,2021,21,0.034771
Arizona_Wind,2021,21,0.519642
Baja_California_Solar,2021,21,0.034771
Baja_California_Wind,2021,21,0.519642
Idaho_Wind,2021,21,0.519642
New_Mexico_Solar,2021,21,0.034771
New_Mexico_Wind,2021,21,0.519642
Utah_Solar,2021,21,0.034771
Utah_Wind,2021,21,0.519642
Wyoming_Wind,2021,21,0.519642
Pacific_Northwest_Wind,2021,21,0.519642
Diablo_Canyon_Offshore_Wind,2021,21,0.519642
Humboldt_Bay_Offshore_Wind,2021,21,0.519642
Morro_Bay_Offshore_Wind,2021,21,0.519642
Diablo_Canyon_Offshore_Wind_Ext_Tx,2021,21,0.519642
Cape_Mendocino_Offshore_Wind,2021,21,0.519642
Del_Norte_Offshore_Wind,2021,21,0.519642
Customer_PV,2021,22,0.041507
CAISO_Solar_for_Other,2021,22,0.041507
CAISO_Solar_for_CAISO,2021,22,0.041507
CAISO_Wind_for_Other,2021,22,0.516611
CAISO_Wind_for_CAISO,2021,22,0.516611
Carrizo_Solar,2021,22,0.041507
Carrizo_Wind,2021,22,0.516611
Central_Valley_North_Los_Banos_Solar,2021,22,0.041507
Central_Valley_North_Los_Banos_Wind,2021,22,0.516611
Distributed_Solar,2021,22,0.041507
Mountain_Pass_El_Dorado_Solar,2021,22,0.041507
Greater_Imperial_Solar,2021,22,0.041507
Greater_Imperial_Wind,2021,22,0.516611
Greater_Kramer_Wind,2021,22,0.516611
Humboldt_Wind,2021,22,0.516611
Inyokern_North_Kramer_Solar,2021,22,0.041507
Kern_Greater_Carrizo_Solar,2021,22,0.041507
Kern_Greater_Carrizo_Wind,2021,22,0.516611
Kramer_Inyokern_Ex_Solar,2021,22,0.041507
Kramer_Inyokern_Ex_Wind,2021,22,0.516611
North_Victor_Solar,2021,22,0.041507
Northern_California_Ex_Solar,2021,22,0.041507
Northern_California_Ex_Wind,2021,22,0.516611
NW_Ext_Tx_Wind,2021,22,0.516611
Riverside_Palm_Springs_Solar,2021,22,0.041507
Sacramento_River_Solar,2021,22,0.041507
Sacramento_River_Wind,2021,22,0.516611
SCADSNV_Solar,2021,22,0.041507
SCADSNV_Wind,2021,22,0.516611
Solano_Solar,2021,22,0.041507
Solano_subzone_Solar,2021,22,0.041507
Solano_subzone_Wind,2021,22,0.516611
Solano_Wind,2021,22,0.516611
Southern_California_Desert_Ex_Solar,2021,22,0.041507
Southern_California_Desert_Ex_Wind,2021,22,0.516611
Southern_Nevada_Solar,2021,22,0.041507
Southern_Nevada_Wind,2021,22,0.516611
SW_Ext_Tx_Wind,2021,22,0.516611
Tehachapi_Ex_Solar,2021,22,0.041507
Tehachapi_Solar,2021,22,0.041507
Tehachapi_Wind,2021,22,0.516611
Westlands_Ex_Solar,2021,22,0.041507
Westlands_Ex_Wind,2021,22,0.516611
Westlands_Solar,2021,22,0.041507
Arizona_Solar,2021,22,0.041507
Arizona_Wind,2021,22,0.516611
Baja_California_Solar,2021,22,0.041507
Baja_California_Wind,2021,22,0.516611
Idaho_Wind,2021,22,0.516611
New_Mexico_Solar,2021,22,0.041507
New_Mexico_Wind,2021,22,0.516611
Utah_Solar,2021,22,0.041507
Utah_Wind,2021,22,0.516611
Wyoming_Wind,2021,22,0.516611
Pacific_Northwest_Wind,2021,22,0.516611
Diablo_Canyon_Offshore_Wind,2021,22,0.516611
Humboldt_Bay_Offshore_Wind,2021,22,0.516611
Morro_Bay_Offshore_Wind,2021,22,0.516611
Diablo_Canyon_Offshore_Wind_Ext_Tx,2021,22,0.516611
Cape_Mendocino_Offshore_Wind,2021,22,0.516611
Del_Norte_Offshore_Wind,2021,22,0.516611
Customer_PV,2021,23,0.041507
CAISO_Solar_for_Other,2021,23,0.041507
CAISO_Solar_for_CAISO,2021,23,0.041507
CAISO_Wind_for_Other,2021,23,0.339969
CAISO_Wind_for_CAISO,2021,23,0.339969
Carrizo_Solar,2021,23,0.041507
Carrizo_Wind,2021,23,0.339969
Central_Valley_North_Los_Banos_Solar,2021,23,0.041507
Central_Valley_North_Los_Banos_Wind,2021,23,0.339969
Distributed_Solar,2021,23,0.041507
Mountain_Pass_El_Dorado_Solar,2021,23,0.041507
Greater_Imperial_Solar,2021,23,0.041507
Greater_Imperial_Wind,2021,23,0.339969
Greater_Kramer_Wind,2021,23,0.339969
Humboldt_Wind,2021,23,0.339969
Inyokern_North_Kramer_Solar,2021,23,0.041507
Kern_Greater_Carrizo_Solar,2021,23,0.041507
Kern_Greater_Carrizo_Wind,2021,23,0.339969
Kramer_Inyokern_Ex_Solar,2021,23,0.041507
